asset,daily_rate_pct,annual_rate_pct,borrow_limit,source,updated_at_utc
BTC,0.0011049999999999999,0.40332499999999993,60.0,taoli,2026-05-18T12:01:45.715290+00:00
ETH,0.006324,2.3082599999999998,400.0,taoli,2026-05-18T12:01:45.715390+00:00
USDC,0.009157,3.342305,100000.0,taoli,2026-05-18T12:01:45.714675+00:00
USDT,0.008313,3.034245,100000.0,taoli,2026-05-18T12:01:45.714372+00:00
