asset,daily_rate_pct,annual_rate_pct,borrow_limit,source,updated_at_utc
BTC,0.001119,0.40843499999999994,100.0,taoli,2026-05-25T12:02:30.887098+00:00
ETH,0.006155000000000001,2.2465750000000004,2000.0,taoli,2026-05-25T12:02:30.887160+00:00
USDC,0.01167,4.25955,500000.0,taoli,2026-05-25T12:02:30.886702+00:00
USDT,0.009188,3.3536199999999994,500000.0,taoli,2026-05-25T12:02:30.886474+00:00
