exchange,asset,spot_price_usd,mark_price_usd,index_price_usd,basis_pct,funding_rate_pct,funding_interval_hours,annual_funding_pct,open_interest_contracts,quote_ccy
Binance,BTC,77485.09,77445.4,77477.30956522,-0.041185690880429414,0.006721,8.0,7.359495000000001,98741.162,USDT
Binance,ETH,2286.4,2285.08,2286.40139535,-0.05779367317948988,-0.002338,8.0,-2.5601100000000003,2004207.33,USDT
OKX,BTC,77464.2,77411.5,,,-0.00033039908956000003,8.0,-0.3617870030682,31635.75970000015,USDT
OKX,ETH,2285.98,2284.67,,,-0.00891669448882,8.0,-9.763780465257899,707041.4660000018,USDT
