asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
STEAKUSDT,morpho-blue,Ethereum,4.80356,4.80356,0.0,158405895.0,DefiLlama API
GTUSDC,morpho-blue,Ethereum,3.68474,3.68474,0.0,152686947.0,DefiLlama API
SKYMONEYUSDTSAVINGS,morpho-blue,Ethereum,3.14507,2.59648,0.54859,141066001.0,DefiLlama API
USCC,superstate-uscc,Ethereum,5.10118,5.10118,,139963509.0,DefiLlama API
USD1,lista-lending,BSC,0.7672,0.7672,0.0,138499011.0,DefiLlama API
USDT,justlend,Tron,1.30468,1.30468,0.0,132606216.0,DefiLlama API
STEAKUSDC,morpho-blue,Ethereum,3.61431,3.61431,0.0,128843839.0,DefiLlama API
RWAUSDI,multipli.fi,Ethereum,3.888,,,124963161.0,DefiLlama API
USDY,ondo-yield-assets,Stellar,3.55,3.55,,123977548.0,DefiLlama API
USDT,fluid-lending,Ethereum,5.34,3.63,1.71,120248998.0,DefiLlama API
WSRUSD,reservoir-protocol,Ethereum,4.65326,,,111875356.0,DefiLlama API
USDY,ondo-yield-assets,Sei,3.55,3.55,,110895247.0,DefiLlama API
USYC,circle-usyc,Ethereum,3.18395,3.18395,,110263012.0,DefiLlama API
RWAUSDI,multipli.fi,Base,3.888,,,110010150.0,DefiLlama API
GTUSDCP,morpho-blue,Ethereum,4.08522,4.08522,0.0,103657628.0,DefiLlama API
STCUSD,cap,Ethereum,5.25841,,,99452755.0,DefiLlama API
USDT,venus-core-pool,BSC,1.91659,1.91659,0.0,94625607.0,DefiLlama API
JUPUSD,jupiter-lend,Solana,5.19623,2.67506,2.52117,90693266.0,DefiLlama API
SUSDF,falcon-finance,Ethereum,6.12334,6.12334,,83738272.0,DefiLlama API
APXUSD,apyx-protocol,Ethereum,11.58214,11.58214,,81085041.0,DefiLlama API
TBILL,openeden-tbill,Ethereum,3.5888,3.5888,,79809527.0,DefiLlama API
SDAI,sdai,Gnosis,4.33028,,,77587865.0,DefiLlama API
STEAKUSDTBETHENA,morpho-blue,Ethereum,1.81289,1.81289,0.0,75279238.0,DefiLlama API
U,lista-lending,BSC,0.33521,0.33521,0.0,69310331.0,DefiLlama API
GTUSDA,gauntlet,Base,4.72489,4.72489,,67305810.0,DefiLlama API
SFRAX,frax,Ethereum,1.2498,1.2498,,65362839.0,DefiLlama API
SAVUSD,avant-avusd,Avalanche,7.45113,7.45113,,63596559.0,DefiLlama API
GTUSDT,morpho-blue,Katana,1.8009,1.8009,0.0,63244062.0,DefiLlama API
MSUSD,mainstreet,Ethereum,11.99824,11.99824,0.0,63178999.0,DefiLlama API
PYUSD,euler-v2,Ethereum,6.12817,2.32817,3.8,63109215.0,DefiLlama API
STUSDT,stusdt,Tron,3.58737,,,61028231.0,DefiLlama API
USCC,superstate-uscc,Solana,5.10118,5.10118,,58744276.0,DefiLlama API
SRUSDE,strata-markets,Ethereum,2.43361,2.43361,,54064210.0,DefiLlama API
STEAKEURCV,morpho-blue,Ethereum,4.0,4.0,0.0,51807516.0,DefiLlama API
SENPYUSDCORE,morpho-blue,Ethereum,2.43169,2.43169,0.0,50167964.0,DefiLlama API
SENPYUSDCOREV2,morpho-blue,Ethereum,2.43046,2.43046,0.0,50151369.0,DefiLlama API
USDC,avantis,Base,8.87019,8.87019,,48748113.0,DefiLlama API
USDCUSDT,fluid-dex,Ethereum,0.76727,0.76727,,46556816.0,DefiLlama API
SKYMONEYUSDSFLAGSHIP,morpho-blue,Ethereum,4.93916,0.35013,4.58902,46399516.0,DefiLlama API
SUSDU,unitas,Solana,10.49781,10.49781,,43762048.0,DefiLlama API
VBSHUSDC,morpho-blue,Ethereum,3.529,3.529,0.0,43409825.0,DefiLlama API
PLASMAUSD,veda,Plasma,3.97823,3.82269,0.15554,42767912.0,DefiLlama API
RLUSD,euler-v2,Ethereum,6.14564,2.09924,4.0464,42757625.0,DefiLlama API
SIUSD,infinifi,Ethereum,5.57115,5.57115,,40790730.0,DefiLlama API
STEAKUSDC,morpho-blue,Katana,1.20284,1.20284,0.0,40142218.0,DefiLlama API
SUSDU,unitas,BSC,9.96985,9.96985,,39850035.0,DefiLlama API
USDC,euler-v2,Ethereum,3.69309,3.69309,,39176590.0,DefiLlama API
USDC,goldfinch,Ethereum,10.06459,10.06459,,37243853.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,4.96045,4.96045,,37201526.0,DefiLlama API
USD1,dolomite,Ethereum,8.93153,3.42514,5.50639,37016279.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,3.03,,,36625989.0,DefiLlama API
USDC,fluid-lending,Arbitrum,5.74,4.84,0.9,36512391.0,DefiLlama API
USDO,openeden-usdo,Ethereum,3.24254,3.24254,,35683566.0,DefiLlama API
USDT,venus-flux,BSC,6.11,6.11,0.0,35138900.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,4.02,,,34731709.0,DefiLlama API
EARNAUSD,upshift,Monad,7.97064,5.93434,2.0363,34729614.0,DefiLlama API
YUSD,aegis,Ethereum,3.08,,,34168999.0,DefiLlama API
USDC,venus-core-pool,BSC,1.8465,1.8465,0.0,32262076.0,DefiLlama API
