exchange,asset,spot_price_usd,mark_price_usd,index_price_usd,basis_pct,funding_rate_pct,funding_interval_hours,annual_funding_pct,open_interest_contracts,quote_ccy
OKX,BTC,76223.0,76200.8,,,-0.00644467348299,8.0,-7.056917463874049,32778.141200000224,USDT
OKX,ETH,2275.83,2274.6,,,-0.00121464130708,8.0,-1.3300322312526,709241.7260000015,USDT
