protocol,chain,asset,supply_apy_pct,rewards_apy_pct,total_apy_pct,borrow_apy_pct,tvl_usd,total_supply_usd,total_borrow_usd,utilization_pct,supply_cap_usd,borrow_cap_usd,available_liquidity_usd,can_be_collateral,is_paused,is_frozen,data_completeness,risk_note,safety_rank,pool_id,source_primary,source_tags,updated_at_utc
Aave,Ethereum,USDC,4.864488914620832,,4.79568,5.818132379727257,122973201.0,,,93.32381614178192,4999296600.0,4499366940.0,123795952.11146858,True,False,False,6,审计成熟/头部流动性,1,aa70268e-4b52-42bf-a116-608b370f9501,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-28T12:01:17.157960+00:00
Aave,Ethereum,USDT,5.370878325533502,,5.24105,6.395999188662057,119602759.0,,,93.75975259987528,5999531760.0,5399578584.0,119783670.53881972,True,False,False,6,审计成熟/头部流动性,1,f981a304-bb6c-45b8-b0c5-fd2f515ad23a,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-28T12:01:17.157973+00:00
Aave,Ethereum,USDS,0.6694594420646264,,0.67453,5.790279147677289,27041578.0,,,15.804983857978842,49976350.0,34183823.4,27300054.470678326,False,False,False,6,审计成熟/头部流动性,1,e65588a1-27ad-4e20-9232-68a6cfaccf63,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-28T12:01:17.158138+00:00
Aave,Ethereum,DAI,8.859735916667685,,6.72901,12.851461206747002,7803680.0,,,93.62061812205852,199986000.0,179987400.0,7133915.726000689,False,False,False,6,审计成熟/头部流动性,1,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-28T12:01:17.158397+00:00
Aave,Ethereum,PYUSD,3.8681895822207593,,3.7981,4.977912787591452,3648800.0,,,86.80448362776603,299999346.0,269999411.4,3659175.465595095,True,False,False,6,审计成熟/头部流动性,1,d118f505-e75f-4152-bad3-49a2dc7482bf,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-28T12:01:17.158644+00:00
Aave,Base,USDC,3.5497045104846245,,3.48709,4.50044860318652,20734986.0,,,88.04224190958706,229955191.4,206959672.26,20711413.93946389,True,False,False,6,审计成熟/头部流动性,2,7e0661bf-8cf3-45e6-9424-31916d4c7b84,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-28T12:01:17.158184+00:00
Aave,Arbitrum,USDC,5.902149836473564,,5.79661,7.102415841321206,11022310.0,,,92.86151202547455,299943000.0,269948700.0,11126059.353056848,True,False,False,6,审计成熟/头部流动性,2,d9fa8e14-0447-4207-9ae8-7810199dfa1f,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-28T12:01:17.158313+00:00
Aave,Arbitrum,DAI,3.33300211629948,,3.27866,5.051760923562419,366839.0,,,88.70917642106654,4901519.0,4411367.1,367544.0312750245,False,False,False,6,审计成熟/头部流动性,2,a8e3d841-2788-4647-ad54-5a36fac451b1,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-28T12:01:17.160589+00:00
Spark,Ethereum,USDT,3.0,,3.0,,1003181228.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,a5d67f7e-5b51-4a9d-969d-caf051a7f5a4,DefiLlama,DefiLlama,2026-04-28T12:01:17.157871+00:00
Spark,Ethereum,USDC,3.65,,3.65,,528763334.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,c5c74dd1-995c-4445-9d84-3e710bad7d52,DefiLlama,DefiLlama,2026-04-28T12:01:17.157894+00:00
Spark,Ethereum,PYUSD,0.47022,,0.47022,,86491799.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,995b269a-8409-4c55-b97e-868f443b432e,DefiLlama,DefiLlama,2026-04-28T12:01:17.158003+00:00
Spark,Ethereum,USDS,2.48344,,2.48344,,47637568.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,0ed981dc-b49d-426d-ade5-6014728b1ef9,DefiLlama,DefiLlama,2026-04-28T12:01:17.158071+00:00
Spark,Ethereum,SUSDS,0.0,,0.0,,3433837.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,d3694b72-5bc4-44c9-8ab6-1fc7941d216a,DefiLlama,DefiLlama,2026-04-28T12:01:17.158677+00:00
Compound,Ethereum,USDS,11.5206214877424,0.0,11.5206214877424,13.3273783667952,1966915.4807174532,1966915.4807174532,1821210.2815838205,92.59093288250864,,,,,,,9,成熟协议/资金利用率驱动,3,0x5d409e56d886231adaf00c8775665ad0f9897b56,Compound API,Compound API,2026-04-28T12:01:27.512429+00:00
Compound,Ethereum,USDC,2.8190801802095997,0.1362038694151544,2.955284049624754,3.67523358588,341035672.1101083,341035672.1101083,267057503.17507148,78.3077828609262,,,,,,,9,成熟协议/资金利用率驱动,4,0xc3d688b66703497daa19211eedff47f25384cdc3,DefiLlama+Compound API,"DefiLlama,Compound API",2026-04-28T12:01:27.512340+00:00
Compound,Ethereum,USDT,2.9184560544384,0.13166916072453874,3.0501252151629386,3.7519131175919997,192425999.8359805,192425999.8359805,155996371.94541565,81.06822384469407,,,,,,,9,成熟协议/资金利用率驱动,4,0x3afdc9bca9213a35503b077a6072f3d0d5ab0840,DefiLlama+Compound API,"DefiLlama,Compound API",2026-04-28T12:01:27.512414+00:00
