asset,daily_rate_pct,annual_rate_pct,borrow_limit,source,updated_at_utc
BTC,0.0011,0.40149999999999997,60.0,taoli,2026-04-03T12:01:27.381200+00:00
ETH,0.005764,2.1038599999999996,400.0,taoli,2026-04-03T12:01:27.381276+00:00
USDC,0.008199000000000001,2.992635,100000.0,taoli,2026-04-03T12:01:27.380708+00:00
USDT,0.008594,3.1368099999999997,100000.0,taoli,2026-04-03T12:01:27.380480+00:00
