protocol,chain,asset,supply_apy_pct,rewards_apy_pct,total_apy_pct,borrow_apy_pct,tvl_usd,total_supply_usd,total_borrow_usd,utilization_pct,supply_cap_usd,borrow_cap_usd,available_liquidity_usd,can_be_collateral,is_paused,is_frozen,data_completeness,risk_note,safety_rank,pool_id,source_primary,source_tags,updated_at_utc
Aave,Ethereum,USDT,2.0232788594766693,,2.00367,3.159636463491101,1376757101.0,,,71.54716328273805,9498770035.0,8798860664.0,1377404227.4052181,True,False,False,6,审计成熟/头部流动性,1,f981a304-bb6c-45b8-b0c5-fd2f515ad23a,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-03T12:01:33.288069+00:00
Aave,Ethereum,USDC,2.745441004458291,,2.70885,3.6834547995990943,560647244.0,,,83.19628839260895,7499819250.0,6999831300.0,560917507.4212998,True,False,False,6,审计成熟/头部流动性,1,aa70268e-4b52-42bf-a116-608b370f9501,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-03T12:01:33.288114+00:00
Aave,Ethereum,PYUSD,1.7426447403255545,,1.72803,3.5240375443894854,116407622.0,,,55.425739512060964,500068540.0,300041124.0,116457456.82776238,True,False,False,6,审计成熟/头部流动性,1,d118f505-e75f-4152-bad3-49a2dc7482bf,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-03T12:01:33.288198+00:00
Aave,Ethereum,USDS,0.08783233963834766,,0.08779,5.6723371375927885,49928829.0,,,2.1216692169256715,79968307.2,75969891.84,49918138.92639364,False,False,False,6,审计成熟/头部流动性,1,e65588a1-27ad-4e20-9232-68a6cfaccf63,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-03T12:01:33.288319+00:00
Aave,Ethereum,DAI,2.436168954162228,,2.40697,4.264815629050871,32137291.0,,,76.84561510178574,199973306.0,179975975.4,32135390.454124358,False,False,False,6,审计成熟/头部流动性,1,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-03T12:01:33.288373+00:00
Aave,Arbitrum,USDC,1.5192265709753179,,1.51375,2.766297224438402,101299798.0,,,61.39633877486732,512240245.328,386854871.984,101642824.40337287,True,False,False,6,审计成熟/头部流动性,2,d9fa8e14-0447-4207-9ae8-7810199dfa1f,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-03T12:01:33.288219+00:00
Aave,Base,USDC,2.718468429878999,,2.67749,3.935650296139539,85728461.0,,,77.20350227814332,685077527.352,484913311.1,84833122.40199082,True,False,False,6,审计成熟/头部流动性,2,7e0661bf-8cf3-45e6-9424-31916d4c7b84,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-03T12:01:33.288246+00:00
Aave,Arbitrum,DAI,1.9245149823264844,,1.90623,3.829281414625362,1490834.0,,,67.64016430489555,9813054.667,7479517.2658,1490270.7867780004,False,False,False,6,审计成熟/头部流动性,2,a8e3d841-2788-4647-ad54-5a36fac451b1,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-03T12:01:33.289436+00:00
Spark,Ethereum,USDT,3.04,,3.04,,894853287.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,a5d67f7e-5b51-4a9d-969d-caf051a7f5a4,DefiLlama,DefiLlama,2026-04-03T12:01:33.288090+00:00
Spark,Ethereum,USDC,3.75,,3.75,,386177372.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,c5c74dd1-995c-4445-9d84-3e710bad7d52,DefiLlama,DefiLlama,2026-04-03T12:01:33.288133+00:00
