asset,daily_rate_pct,annual_rate_pct,borrow_limit,source,updated_at_utc
BTC,0.001119,0.40843499999999994,60.0,taoli,2026-05-21T12:02:49.768691+00:00
ETH,0.006195999999999999,2.2615399999999997,400.0,taoli,2026-05-21T12:02:49.768739+00:00
USDC,0.011107,4.054055,100000.0,taoli,2026-05-21T12:02:49.768397+00:00
USDT,0.009263,3.380995,100000.0,taoli,2026-05-21T12:02:49.768228+00:00
