asset,daily_rate_pct,annual_rate_pct,borrow_limit,source,updated_at_utc
BTC,0.0010890000000000001,0.39748500000000003,60.0,taoli,2026-04-13T12:01:00.281455+00:00
ETH,0.007074,2.5820100000000004,400.0,taoli,2026-04-13T12:01:00.281533+00:00
USDC,0.007174,2.61851,100000.0,taoli,2026-04-13T12:01:00.280972+00:00
USDT,0.008208,2.99592,100000.0,taoli,2026-04-13T12:01:00.280713+00:00
