asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
SRUSDE,strata-markets,Ethereum,2.79484,2.79484,,96188887.0,DefiLlama API
SUSDF,falcon-finance,Ethereum,5.77376,5.77376,,88023487.0,DefiLlama API
SDAI,sdai,Gnosis,4.34346,,,83505145.0,DefiLlama API
RLUSD,euler-v2,Ethereum,6.2823,1.4816,4.8007,80015184.0,DefiLlama API
TBILL,openeden-tbill,Ethereum,3.33742,3.33742,,79601080.0,DefiLlama API
USDT,venus-flux,BSC,5.92,0.92,5.0,79095370.0,DefiLlama API
GTUSDA,gauntlet,Base,4.84791,4.84791,,73976397.0,DefiLlama API
U,lista-lending,BSC,0.23397,0.23397,0.0,69348373.0,DefiLlama API
STCUSD,cap,Ethereum,5.52216,,,68106236.0,DefiLlama API
SFRAX,frax,Ethereum,1.24974,1.24974,,65354960.0,DefiLlama API
SIUSD,infinifi,Ethereum,5.57445,5.57445,,64359280.0,DefiLlama API
PUFETH,puffer-stake,Ethereum,2.34197,2.32508,0.01688,64282292.0,DefiLlama API
USDC,avantis,Base,10.91368,10.91368,,62363574.0,DefiLlama API
STUSDT,stusdt,Tron,3.61658,,,62329394.0,DefiLlama API
APXUSD,apyx-protocol,Ethereum,11.77316,11.77316,,55575661.0,DefiLlama API
USDCUSDT,fluid-dex,Ethereum,0.41004,0.41004,,52331577.0,DefiLlama API
PLASMAUSD,veda,Plasma,3.15934,3.15934,,51634558.0,DefiLlama API
SUSDU,unitas,Solana,10.28158,10.28158,,48938418.0,DefiLlama API
MSUSD,mainstreet,Ethereum,11.99648,11.99648,0.0,47426074.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,4.14776,4.14776,,45733452.0,DefiLlama API
USDC,euler-v2,Ethereum,3.55334,3.55334,,41408664.0,DefiLlama API
USDO,openeden-usdo,Ethereum,3.24773,3.24773,,41158988.0,DefiLlama API
EARNAUSD,upshift,Monad,4.63833,0.6319,4.00643,38448688.0,DefiLlama API
USDC,goldfinch,Ethereum,10.06449,10.06449,,37246239.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,4.03,,,37191540.0,DefiLlama API
USCC,superstate-uscc,Solana,4.39456,4.39456,,35282138.0,DefiLlama API
CRVUSD,curve-llamalend,Ethereum,0.90049,0.2033,0.69719,34956959.0,DefiLlama API
YUSD,aegis,Ethereum,3.78,,,34603114.0,DefiLlama API
USDX,clearpool-lending,Flare,3.49874,3.49874,0.0,34285647.0,DefiLlama API
USDC,kamino-lend,Solana,2.6373,2.6373,,32743770.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,3.64,,,32216087.0,DefiLlama API
USD1,dolomite,Ethereum,3.72959,3.72959,0.0,31467017.0,DefiLlama API
VBUSDC,yearn-finance,Katana,0.99817,0.99817,0.0,31201807.0,DefiLlama API
USDC,fluid-lending,Arbitrum,4.84,3.85,0.99,31177558.0,DefiLlama API
SYZUSD,yuzu-money,Plasma,7.26989,7.26989,,31163615.0,DefiLlama API
SCRVUSD,crvusd,Ethereum,3.99498,3.99498,,30220455.0,DefiLlama API
