asset,symbol,timestamp_utc,open_usd,high_usd,low_usd,close_usd
BTC,BTCUSDT,2026-04-12T14:00:00+00:00,70889.42,71092.78,70700.0,70748.34
BTC,BTCUSDT,2026-04-12T15:00:00+00:00,70748.34,70932.0,70604.07,70892.03
BTC,BTCUSDT,2026-04-12T16:00:00+00:00,70892.04,70959.51,70821.05,70936.27
BTC,BTCUSDT,2026-04-12T17:00:00+00:00,70936.27,71202.0,70900.0,71140.51
BTC,BTCUSDT,2026-04-12T18:00:00+00:00,71140.51,71214.08,71056.2,71137.64
BTC,BTCUSDT,2026-04-12T19:00:00+00:00,71137.65,71222.58,71078.76,71084.18
BTC,BTCUSDT,2026-04-12T20:00:00+00:00,71084.18,71440.0,70956.83,71335.43
BTC,BTCUSDT,2026-04-12T21:00:00+00:00,71335.43,71452.0,71163.01,71364.02
BTC,BTCUSDT,2026-04-12T22:00:00+00:00,71364.03,71367.85,70505.88,70912.73
BTC,BTCUSDT,2026-04-12T23:00:00+00:00,70912.73,70912.73,70571.66,70740.98
BTC,BTCUSDT,2026-04-13T00:00:00+00:00,70741.56,71262.63,70615.3,71172.62
BTC,BTCUSDT,2026-04-13T01:00:00+00:00,71172.63,71227.28,71027.26,71197.64
BTC,BTCUSDT,2026-04-13T02:00:00+00:00,71197.64,71271.78,70986.71,71073.14
BTC,BTCUSDT,2026-04-13T03:00:00+00:00,71073.14,71155.42,70917.27,70976.0
BTC,BTCUSDT,2026-04-13T04:00:00+00:00,70975.99,71144.0,70854.29,70890.3
BTC,BTCUSDT,2026-04-13T05:00:00+00:00,70890.3,70920.0,70672.72,70878.82
BTC,BTCUSDT,2026-04-13T06:00:00+00:00,70878.82,71106.54,70878.82,71017.66
BTC,BTCUSDT,2026-04-13T07:00:00+00:00,71017.66,71067.91,70685.25,70813.88
BTC,BTCUSDT,2026-04-13T08:00:00+00:00,70813.88,70861.01,70566.99,70680.7
BTC,BTCUSDT,2026-04-13T09:00:00+00:00,70680.7,70910.68,70678.0,70792.88
BTC,BTCUSDT,2026-04-13T10:00:00+00:00,70792.89,70846.9,70688.28,70755.88
BTC,BTCUSDT,2026-04-13T11:00:00+00:00,70755.89,70997.12,70736.29,70929.68
BTC,BTCUSDT,2026-04-13T12:00:00+00:00,70929.68,70929.68,70868.24,70888.28
ETH,ETHUSDT,2026-04-12T14:00:00+00:00,2186.98,2193.53,2178.69,2180.86
ETH,ETHUSDT,2026-04-12T15:00:00+00:00,2180.88,2188.89,2175.0,2186.47
ETH,ETHUSDT,2026-04-12T16:00:00+00:00,2186.47,2190.43,2183.09,2187.09
ETH,ETHUSDT,2026-04-12T17:00:00+00:00,2187.09,2205.0,2187.09,2203.17
ETH,ETHUSDT,2026-04-12T18:00:00+00:00,2203.18,2207.23,2199.56,2200.6
ETH,ETHUSDT,2026-04-12T19:00:00+00:00,2200.6,2205.2,2197.4,2198.27
ETH,ETHUSDT,2026-04-12T20:00:00+00:00,2198.27,2218.13,2193.34,2213.53
ETH,ETHUSDT,2026-04-12T21:00:00+00:00,2213.54,2217.71,2205.19,2211.24
ETH,ETHUSDT,2026-04-12T22:00:00+00:00,2211.24,2211.26,2183.99,2199.37
ETH,ETHUSDT,2026-04-12T23:00:00+00:00,2199.36,2199.36,2186.35,2191.65
ETH,ETHUSDT,2026-04-13T00:00:00+00:00,2191.64,2208.32,2187.2,2205.18
ETH,ETHUSDT,2026-04-13T01:00:00+00:00,2205.18,2209.05,2200.55,2203.69
ETH,ETHUSDT,2026-04-13T02:00:00+00:00,2203.68,2205.84,2192.49,2194.22
ETH,ETHUSDT,2026-04-13T03:00:00+00:00,2194.23,2195.8,2190.1,2194.36
ETH,ETHUSDT,2026-04-13T04:00:00+00:00,2194.36,2199.14,2187.58,2190.26
ETH,ETHUSDT,2026-04-13T05:00:00+00:00,2190.25,2191.35,2182.22,2191.34
ETH,ETHUSDT,2026-04-13T06:00:00+00:00,2191.34,2201.45,2190.32,2198.49
ETH,ETHUSDT,2026-04-13T07:00:00+00:00,2198.49,2199.76,2183.11,2186.56
ETH,ETHUSDT,2026-04-13T08:00:00+00:00,2186.57,2189.65,2180.0,2185.28
ETH,ETHUSDT,2026-04-13T09:00:00+00:00,2185.28,2195.34,2185.28,2188.08
ETH,ETHUSDT,2026-04-13T10:00:00+00:00,2188.08,2188.78,2179.0,2183.41
ETH,ETHUSDT,2026-04-13T11:00:00+00:00,2183.41,2190.96,2182.45,2187.33
ETH,ETHUSDT,2026-04-13T12:00:00+00:00,2187.33,2187.33,2184.31,2185.58
