asset,daily_rate_pct,annual_rate_pct,borrow_limit,source,updated_at_utc
BTC,0.001145,0.417925,60.0,taoli,2026-04-26T12:35:33.152501+00:00
ETH,0.005725,2.0896250000000003,400.0,taoli,2026-04-26T12:35:33.152546+00:00
USDC,0.0072169999999999995,2.6342049999999997,100000.0,taoli,2026-04-26T12:35:33.151644+00:00
USDT,0.008208,2.99592,100000.0,taoli,2026-04-26T12:35:33.151135+00:00
