exchange,asset,spot_price_usd,mark_price_usd,index_price_usd,basis_pct,funding_rate_pct,funding_interval_hours,annual_funding_pct,open_interest_contracts,quote_ccy
OKX,BTC,77957.0,77935.8,,,0.00400177677544,8.0,4.3819455691068,32886.83200000022,USDT
OKX,ETH,2330.83,2329.88,,,-0.00574713923385,8.0,-6.293117461065749,693763.3980000016,USDT
