protocol,chain,asset,supply_apy_pct,rewards_apy_pct,total_apy_pct,borrow_apy_pct,tvl_usd,total_supply_usd,total_borrow_usd,utilization_pct,supply_cap_usd,borrow_cap_usd,available_liquidity_usd,can_be_collateral,is_paused,is_frozen,data_completeness,risk_note,safety_rank,pool_id,source_primary,source_tags,updated_at_utc
Aave,Ethereum,USDC,5.617453883504638,,5.52825,6.675670701462753,111197282.0,,,93.9695124120861,4999600000.0,4499640000.0,112329812.71747428,True,False,False,6,审计成熟/头部流动性,1,aa70268e-4b52-42bf-a116-608b370f9501,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-26T12:35:40.752095+00:00
Aave,Ethereum,USDT,5.267486579012902,,6.46399,6.278399304738053,98983847.0,,,93.67128009828026,6001500000.0,5401350000.0,123367959.62530299,True,False,False,6,审计成熟/头部流动性,1,f981a304-bb6c-45b8-b0c5-fd2f515ad23a,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-26T12:35:40.752107+00:00
Aave,Ethereum,USDS,1.5140216894007141,,1.50267,5.9529187738711355,23372950.0,,,34.649225664553754,49974090.5,34182277.902,23367579.851794668,False,False,False,6,审计成熟/头部流动性,1,e65588a1-27ad-4e20-9232-68a6cfaccf63,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-26T12:35:40.752217+00:00
Aave,Ethereum,DAI,9.336445876604754,,8.92596,13.534703868320753,7108777.0,,,93.75869859298305,199990000.0,179991000.0,7110774.848980576,False,False,False,6,审计成熟/头部流动性,1,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-26T12:35:40.752387+00:00
Aave,Ethereum,PYUSD,3.948292346965777,,3.86801,5.023546905834868,3363226.0,,,87.78233079564215,299949102.0,269954191.8,3343542.480791127,True,False,False,6,审计成熟/头部流动性,1,d118f505-e75f-4152-bad3-49a2dc7482bf,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-26T12:35:40.752548+00:00
Aave,Base,USDC,3.6293694125345453,,3.5614,4.550895667043839,18770106.0,,,89.00749500712331,229975341.7,206977807.53,18688156.032035407,True,False,False,6,审计成熟/头部流动性,2,7e0661bf-8cf3-45e6-9424-31916d4c7b84,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-26T12:35:40.752242+00:00
Aave,Arbitrum,USDC,8.134955815081792,,7.81323,9.564640359823075,7469729.0,,,95.13442799121425,299953359.0,269958023.1,7456451.646742153,True,False,False,6,审计成熟/头部流动性,2,d9fa8e14-0447-4207-9ae8-7810199dfa1f,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-26T12:35:40.752373+00:00
Aave,Arbitrum,DAI,9.489278446178396,,9.06564,14.036445946140239,250198.0,,,92.03370682005746,4900000.0,4410000.0,250266.75865418607,False,False,False,6,审计成熟/头部流动性,2,a8e3d841-2788-4647-ad54-5a36fac451b1,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-26T12:35:40.753735+00:00
Spark,Ethereum,USDT,3.0,,3.0,,990566677.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,a5d67f7e-5b51-4a9d-969d-caf051a7f5a4,DefiLlama,DefiLlama,2026-04-26T12:35:40.752039+00:00
Spark,Ethereum,USDC,3.65,,3.65,,517948260.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,c5c74dd1-995c-4445-9d84-3e710bad7d52,DefiLlama,DefiLlama,2026-04-26T12:35:40.752051+00:00
Spark,Ethereum,PYUSD,0.38513,,0.38513,,88779833.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,995b269a-8409-4c55-b97e-868f443b432e,DefiLlama,DefiLlama,2026-04-26T12:35:40.752118+00:00
Spark,Ethereum,USDS,2.48365,,2.48365,,57581944.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,0ed981dc-b49d-426d-ade5-6014728b1ef9,DefiLlama,DefiLlama,2026-04-26T12:35:40.752147+00:00
Spark,Ethereum,SUSDS,0.0,,0.0,,3432666.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,d3694b72-5bc4-44c9-8ab6-1fc7941d216a,DefiLlama,DefiLlama,2026-04-26T12:35:40.752536+00:00
Compound,Ethereum,USDS,9.6302161287072,0.0,9.6302161287072,11.1980106328608,1978609.0590821523,1978609.0590821523,1820310.398303725,91.9994418445396,,,,,,,9,成熟协议/资金利用率驱动,3,0x5d409e56d886231adaf00c8775665ad0f9897b56,Compound API,Compound API,2026-04-26T12:35:50.698397+00:00
Compound,Ethereum,USDC,2.7248088333168,0.13119006743939468,2.8559989007561946,3.6024927681168,351385821.9618302,351385821.9618302,265960907.37421942,75.6891343708181,,,,,,,9,成熟协议/资金利用率驱动,4,0xc3d688b66703497daa19211eedff47f25384cdc3,DefiLlama+Compound API,"DefiLlama,Compound API",2026-04-26T12:35:50.698302+00:00
Compound,Ethereum,USDT,3.0507418165824,0.1360345167450586,3.1867763333274586,3.8539862785152,184839426.08256692,184839426.08256692,156638369.51117557,84.74282827008892,,,,,,,9,成熟协议/资金利用率驱动,4,0x3afdc9bca9213a35503b077a6072f3d0d5ab0840,DefiLlama+Compound API,"DefiLlama,Compound API",2026-04-26T12:35:50.698375+00:00
Compound,Arbitrum,USDC,2.44230646608,0.0,2.44230646608,3.3845108020559995,20321936.322396595,20321936.322396595,13786778.025235966,67.84184638580724,,,,,,,9,成熟协议/资金利用率驱动,4,0x9c4ec768c28520b50860ea7a15bd7213a9ff58bf,DefiLlama+Compound API,"DefiLlama,Compound API",2026-04-26T12:35:50.698421+00:00
Compound,Arbitrum,USDT,2.0544330638736,0.0,2.0544330638736,3.085223376744,19715876.06530031,19715876.06530031,11251383.238079686,57.06758519903492,,,,,,,9,成熟协议/资金利用率驱动,4,0xd98be00b5d27fc98112bde293e487f8d4ca57d07,DefiLlama+Compound API,"DefiLlama,Compound API",2026-04-26T12:35:50.698448+00:00
Compound,Base,USDC,3.833043025392,0.0,3.833043025392,4.6680284114064,9680920.227722598,9680920.227722598,8730792.254230933,90.18555789485603,,,,,,,9,成熟协议/资金利用率驱动,4,0xb125e6687d4313864e53df431d5425969c15eb2f,DefiLlama+Compound API,"DefiLlama,Compound API",2026-04-26T12:35:50.698481+00:00
Compound,Base,USDS,2.7750630765744,0.0,2.7750630765744,4.0695028483968,833715.5469948088,833715.5469948088,428447.5921437963,51.390057025235414,,,,,,,9,成熟协议/资金利用率驱动,4,0x2c776041ccfe903071af44aa147368a9c8eea518,Compound API,Compound API,2026-04-26T12:35:50.698514+00:00
Morpho,Ethereum,USDC,7.141765574106534,0.0,7.141765574106534,8.212003508537675,164427.7194549806,164427.7194549806,143732.38138149053,87.41371701676108,,,,,,,9,需关注金库与奖励口径差异,4,0xfd0d72a4f0469598b566b1bc5fe64835f828f90b1fb7d746148c086164cd4cc2,Morpho API,Morpho API,2026-04-26T12:35:52.221853+00:00
Morpho,Ethereum,USDT,3.1665282875331755,0.0,3.1665282875331755,4.125186814494932,158854.7337188425,158854.7337188425,122510.07566902306,77.12082152103444,,,,,,,9,需关注金库与奖励口径差异,4,0xfd039edc69eac5eaab4a10463fdbcaca75d6eddb1f0e00248d73fc977fb2554b,Morpho API,Morpho API,2026-04-26T12:35:52.221882+00:00
Morpho,Base,USDC,43.37246513511118,,43.37246513511118,43.37246513511118,1266123.6012621452,1266123.6012621452,1266123.6012621452,100.0,,,,,,,8,需关注金库与奖励口径差异,5,0xff0f2bd52ca786a4f8149f96622885e880222d8bed12bbbf5950296be8d03f89,Morpho API,Morpho API,2026-04-26T12:35:52.221404+00:00
