source,asset,daily_rate_pct,annual_rate_pct,borrow_limit,tier,rate_basis,updated_at_utc
Binance,USDT,0.008208,2.99592,100000.0,VIP0,daily,2026-04-26T12:35:33.151135+00:00
OKX,USDT,0.0068639999999999994,2.50536,5000000.0,Public,daily,2026-04-26T12:35:35.173237+00:00
Backpack,USDT,0.009150704527746209,3.340007152627366,50000000.0,Public,annual,2026-04-26T12:35:37.130688+00:00
Binance,USDC,0.0072169999999999995,2.6342049999999997,100000.0,VIP0,daily,2026-04-26T12:35:33.151644+00:00
OKX,USDC,0.00276,1.0074,1000000.0,Public,daily,2026-04-26T12:35:35.173266+00:00
Backpack,USDC,0.004354749923849225,1.5894837222049671,300000000.0,Public,annual,2026-04-26T12:35:37.130751+00:00
Binance,BTC,0.001145,0.417925,60.0,VIP0,daily,2026-04-26T12:35:33.152501+00:00
OKX,BTC,0.00276,1.0074,175.0,Public,daily,2026-04-26T12:35:35.173457+00:00
Backpack,BTC,0.0010118875095205294,0.36933894097499326,3000.0,Public,annual,2026-04-26T12:35:37.130792+00:00
Binance,ETH,0.005725,2.0896250000000003,400.0,VIP0,daily,2026-04-26T12:35:33.152546+00:00
OKX,ETH,0.005496,2.00604,7000.0,Public,daily,2026-04-26T12:35:35.173466+00:00
Backpack,ETH,0.0060800261553781805,2.219209546713036,20000.0,Public,annual,2026-04-26T12:35:37.130807+00:00
