asset,symbol,timestamp_utc,open_usd,high_usd,low_usd,close_usd
BTC,BTCUSDT,2026-03-08T15:00:00+00:00,67339.75,67369.36,67080.0,67218.23
BTC,BTCUSDT,2026-03-08T16:00:00+00:00,67218.23,67268.44,66802.47,66872.15
BTC,BTCUSDT,2026-03-08T17:00:00+00:00,66872.15,67179.98,66800.01,67065.0
BTC,BTCUSDT,2026-03-08T18:00:00+00:00,67065.0,67076.0,66745.54,66804.0
BTC,BTCUSDT,2026-03-08T19:00:00+00:00,66803.99,67485.24,66779.82,67337.42
BTC,BTCUSDT,2026-03-08T20:00:00+00:00,67337.41,67609.08,67028.45,67238.8
BTC,BTCUSDT,2026-03-08T21:00:00+00:00,67238.79,67266.0,66712.69,67020.01
BTC,BTCUSDT,2026-03-08T22:00:00+00:00,67020.01,67020.01,65618.49,66236.8
BTC,BTCUSDT,2026-03-08T23:00:00+00:00,66236.8,66569.24,65930.3,65971.2
BTC,BTCUSDT,2026-03-09T00:00:00+00:00,65971.2,66773.0,65821.97,66370.01
BTC,BTCUSDT,2026-03-09T01:00:00+00:00,66370.01,66698.05,66131.25,66196.01
BTC,BTCUSDT,2026-03-09T02:00:00+00:00,66196.01,66707.58,65959.0,66537.32
BTC,BTCUSDT,2026-03-09T03:00:00+00:00,66537.32,67668.64,66512.88,67205.05
BTC,BTCUSDT,2026-03-09T04:00:00+00:00,67205.06,67610.0,67093.09,67130.14
BTC,BTCUSDT,2026-03-09T05:00:00+00:00,67131.1,68069.29,67113.02,67911.16
BTC,BTCUSDT,2026-03-09T06:00:00+00:00,67911.15,67939.55,67236.78,67267.18
BTC,BTCUSDT,2026-03-09T07:00:00+00:00,67267.18,67575.81,66853.48,67555.13
BTC,BTCUSDT,2026-03-09T08:00:00+00:00,67555.13,67929.19,67391.89,67814.69
BTC,BTCUSDT,2026-03-09T09:00:00+00:00,67814.69,68460.09,67566.65,67981.02
BTC,BTCUSDT,2026-03-09T10:00:00+00:00,67981.03,68088.92,67556.72,67608.13
BTC,BTCUSDT,2026-03-09T11:00:00+00:00,67608.13,67855.82,67344.45,67764.98
BTC,BTCUSDT,2026-03-09T12:00:00+00:00,67764.99,68348.26,67759.57,68151.93
BTC,BTCUSDT,2026-03-09T13:00:00+00:00,68151.93,68597.35,68133.93,68452.29
ETH,ETHUSDT,2026-03-08T15:00:00+00:00,1945.52,1947.83,1937.5,1943.32
ETH,ETHUSDT,2026-03-08T16:00:00+00:00,1943.32,1944.97,1934.34,1936.87
ETH,ETHUSDT,2026-03-08T17:00:00+00:00,1936.87,1946.65,1933.1,1935.77
ETH,ETHUSDT,2026-03-08T18:00:00+00:00,1935.78,1937.04,1928.08,1930.27
ETH,ETHUSDT,2026-03-08T19:00:00+00:00,1930.28,1970.58,1928.24,1964.91
ETH,ETHUSDT,2026-03-08T20:00:00+00:00,1964.91,1971.95,1953.81,1958.86
ETH,ETHUSDT,2026-03-08T21:00:00+00:00,1958.87,1962.24,1944.53,1953.95
ETH,ETHUSDT,2026-03-08T22:00:00+00:00,1953.94,1953.94,1916.14,1943.2
ETH,ETHUSDT,2026-03-08T23:00:00+00:00,1943.2,1955.2,1935.58,1937.1
ETH,ETHUSDT,2026-03-09T00:00:00+00:00,1937.11,1966.14,1929.65,1950.99
ETH,ETHUSDT,2026-03-09T01:00:00+00:00,1950.99,1963.2,1942.72,1946.0
ETH,ETHUSDT,2026-03-09T02:00:00+00:00,1946.0,1963.2,1938.33,1959.66
ETH,ETHUSDT,2026-03-09T03:00:00+00:00,1959.66,2006.01,1959.08,1977.48
ETH,ETHUSDT,2026-03-09T04:00:00+00:00,1977.48,1989.56,1973.52,1977.31
ETH,ETHUSDT,2026-03-09T05:00:00+00:00,1977.31,2014.26,1976.39,2010.6
ETH,ETHUSDT,2026-03-09T06:00:00+00:00,2010.6,2012.7,1983.36,1985.0
ETH,ETHUSDT,2026-03-09T07:00:00+00:00,1985.01,1985.91,1963.45,1983.9
ETH,ETHUSDT,2026-03-09T08:00:00+00:00,1983.91,2000.0,1978.92,1996.81
ETH,ETHUSDT,2026-03-09T09:00:00+00:00,1996.81,2022.0,1986.77,2004.48
ETH,ETHUSDT,2026-03-09T10:00:00+00:00,2004.49,2007.05,1992.56,1995.41
ETH,ETHUSDT,2026-03-09T11:00:00+00:00,1995.41,1999.99,1980.93,1992.2
ETH,ETHUSDT,2026-03-09T12:00:00+00:00,1992.2,2013.74,1992.2,2002.19
ETH,ETHUSDT,2026-03-09T13:00:00+00:00,2002.19,2013.43,2001.43,2009.8
