asset,symbol,timestamp_utc,open_usd,high_usd,low_usd,close_usd
BTC,BTCUSDT,2026-04-07T14:00:00+00:00,68231.99,68258.26,67763.64,67860.48
BTC,BTCUSDT,2026-04-07T15:00:00+00:00,67860.49,68268.6,67732.01,68168.1
BTC,BTCUSDT,2026-04-07T16:00:00+00:00,68168.11,68454.23,68085.01,68229.99
BTC,BTCUSDT,2026-04-07T17:00:00+00:00,68230.0,69000.0,68198.22,68705.81
BTC,BTCUSDT,2026-04-07T18:00:00+00:00,68705.82,68773.24,68358.1,68442.53
BTC,BTCUSDT,2026-04-07T19:00:00+00:00,68442.52,69098.44,68358.1,69011.29
BTC,BTCUSDT,2026-04-07T20:00:00+00:00,69011.29,69535.26,69011.29,69319.39
BTC,BTCUSDT,2026-04-07T21:00:00+00:00,69319.39,70216.68,69311.84,69927.64
BTC,BTCUSDT,2026-04-07T22:00:00+00:00,69927.65,71528.0,69927.65,71514.09
BTC,BTCUSDT,2026-04-07T23:00:00+00:00,71514.1,72761.0,71194.9,71924.22
BTC,BTCUSDT,2026-04-08T00:00:00+00:00,71924.22,72110.65,71541.51,71710.19
BTC,BTCUSDT,2026-04-08T01:00:00+00:00,71710.19,71758.6,71452.68,71476.97
BTC,BTCUSDT,2026-04-08T02:00:00+00:00,71476.98,71727.01,71240.99,71364.94
BTC,BTCUSDT,2026-04-08T03:00:00+00:00,71364.95,71479.97,71277.18,71287.39
BTC,BTCUSDT,2026-04-08T04:00:00+00:00,71287.39,71676.77,71287.38,71566.18
BTC,BTCUSDT,2026-04-08T05:00:00+00:00,71566.66,71831.6,71560.0,71731.1
BTC,BTCUSDT,2026-04-08T06:00:00+00:00,71731.1,71941.42,71581.14,71732.69
BTC,BTCUSDT,2026-04-08T07:00:00+00:00,71732.7,71902.0,71573.04,71627.59
BTC,BTCUSDT,2026-04-08T08:00:00+00:00,71627.59,71831.08,71627.59,71800.0
BTC,BTCUSDT,2026-04-08T09:00:00+00:00,71799.99,71955.0,71588.75,71678.87
BTC,BTCUSDT,2026-04-08T10:00:00+00:00,71678.87,71790.0,71457.61,71476.98
BTC,BTCUSDT,2026-04-08T11:00:00+00:00,71476.97,71739.67,71407.77,71675.12
BTC,BTCUSDT,2026-04-08T12:00:00+00:00,71675.12,71717.33,71675.12,71717.32
ETH,ETHUSDT,2026-04-07T14:00:00+00:00,2074.98,2081.46,2060.24,2069.44
ETH,ETHUSDT,2026-04-07T15:00:00+00:00,2069.44,2083.75,2064.76,2080.06
ETH,ETHUSDT,2026-04-07T16:00:00+00:00,2080.07,2090.14,2077.52,2083.76
ETH,ETHUSDT,2026-04-07T17:00:00+00:00,2083.75,2115.17,2079.8,2099.5
ETH,ETHUSDT,2026-04-07T18:00:00+00:00,2099.49,2101.39,2082.43,2086.3
ETH,ETHUSDT,2026-04-07T19:00:00+00:00,2086.29,2116.65,2084.04,2113.39
ETH,ETHUSDT,2026-04-07T20:00:00+00:00,2113.39,2125.59,2110.68,2115.53
ETH,ETHUSDT,2026-04-07T21:00:00+00:00,2115.52,2153.0,2115.52,2145.04
ETH,ETHUSDT,2026-04-07T22:00:00+00:00,2145.05,2219.88,2145.05,2219.77
ETH,ETHUSDT,2026-04-07T23:00:00+00:00,2219.78,2273.87,2215.73,2240.01
ETH,ETHUSDT,2026-04-08T00:00:00+00:00,2240.01,2251.39,2228.24,2236.08
ETH,ETHUSDT,2026-04-08T01:00:00+00:00,2236.09,2242.77,2230.45,2234.06
ETH,ETHUSDT,2026-04-08T02:00:00+00:00,2234.07,2247.42,2230.76,2237.28
ETH,ETHUSDT,2026-04-08T03:00:00+00:00,2237.28,2239.46,2232.0,2234.68
ETH,ETHUSDT,2026-04-08T04:00:00+00:00,2234.68,2252.5,2234.68,2240.77
ETH,ETHUSDT,2026-04-08T05:00:00+00:00,2240.76,2245.1,2238.3,2240.7
ETH,ETHUSDT,2026-04-08T06:00:00+00:00,2240.7,2253.86,2235.49,2246.01
ETH,ETHUSDT,2026-04-08T07:00:00+00:00,2246.01,2260.76,2244.63,2253.76
ETH,ETHUSDT,2026-04-08T08:00:00+00:00,2253.76,2259.51,2250.44,2256.48
ETH,ETHUSDT,2026-04-08T09:00:00+00:00,2256.47,2263.35,2245.99,2249.59
ETH,ETHUSDT,2026-04-08T10:00:00+00:00,2249.59,2253.86,2242.39,2242.67
ETH,ETHUSDT,2026-04-08T11:00:00+00:00,2242.66,2254.72,2237.12,2247.23
ETH,ETHUSDT,2026-04-08T12:00:00+00:00,2247.23,2248.74,2247.23,2248.73
