source,asset,daily_rate_pct,annual_rate_pct,borrow_limit,tier,rate_basis,updated_at_utc
Binance,USDT,0.009982,3.6434300000000004,500000.0,VIP0,daily,2026-07-12T12:02:08.251261+00:00
OKX,USDT,0.0068639999999999994,2.50536,5000000.0,Public,daily,2026-07-12T12:02:09.625275+00:00
Backpack,USDT,0.012176930880682424,4.444579771449084,50000000.0,Public,annual,2026-07-12T12:02:11.784550+00:00
Binance,USDC,0.010927000000000001,3.9883550000000003,500000.0,VIP0,daily,2026-07-12T12:02:08.251394+00:00
OKX,USDC,0.0068639999999999994,2.50536,1000000.0,Public,daily,2026-07-12T12:02:09.625294+00:00
Backpack,USDC,0.005830402517059895,2.128096918726862,300000000.0,Public,annual,2026-07-12T12:02:11.784590+00:00
Binance,BTC,0.001084,0.39566,100.0,VIP0,daily,2026-07-12T12:02:08.251629+00:00
OKX,BTC,0.001392,0.50808,175.0,Public,daily,2026-07-12T12:02:09.625406+00:00
Backpack,BTC,0.0012447854987350597,0.45434670703829677,3000.0,Public,annual,2026-07-12T12:02:11.784626+00:00
Binance,ETH,0.006417000000000001,2.342205,2000.0,VIP0,daily,2026-07-12T12:02:08.251667+00:00
OKX,ETH,0.004128,1.5067199999999998,7000.0,Public,daily,2026-07-12T12:02:09.625411+00:00
Backpack,ETH,0.0021454673267500422,0.7830955742637653,20000.0,Public,annual,2026-07-12T12:02:11.784638+00:00
