exchange,asset,spot_price_usd,mark_price_usd,index_price_usd,basis_pct,funding_rate_pct,funding_interval_hours,annual_funding_pct,open_interest_contracts,quote_ccy
OKX,BTC,63997.5,63963.7,,,0.0078254529709,8.0,8.568871003135499,30976.611000000143,USDT
OKX,ETH,1803.43,1802.66,,,-8.257364561e-05,8.0,-0.09041814194294999,715167.2540000023,USDT
