asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
PUFETH,puffer-stake,Ethereum,1.56903,1.5289,0.04013,56119997.0,DefiLlama API
SIUSD,infinifi,Ethereum,6.34793,6.34793,,52945783.0,DefiLlama API
SKYMONEYUSDSFLAGSHIP,morpho-blue,Ethereum,4.3788,0.47124,3.90756,52734230.0,DefiLlama API
SENPYUSDPRIMEV2,morpho-blue,Ethereum,8.19084,2.19084,6.0,51650488.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,6.57,,,51077664.0,DefiLlama API
SUSDU,unitas,BSC,9.9273,9.9273,,49609504.0,DefiLlama API
USDC,fluid-lending,Arbitrum,4.94,4.94,,47355139.0,DefiLlama API
PLASMAUSD,veda,Plasma,3.44057,3.28504,0.15554,45871118.0,DefiLlama API
USDC,avantis,Base,11.7137,11.7137,,45015545.0,DefiLlama API
USDC,ember-protocol,Ethereum,12.51626,12.51626,,43634234.0,DefiLlama API
GTUSDC,morpho-blue,Ethereum,4.37964,4.37964,0.0,39552867.0,DefiLlama API
USDC,fluid-lite,Ethereum,7.77,,,38566023.0,DefiLlama API
USDC,goldfinch,Ethereum,9.9797,9.9797,,37246775.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,3.06,,,36526683.0,DefiLlama API
PUSDC,morpho-blue,Base,4.20757,4.20757,0.0,36395025.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,4.60039,4.60039,,36085368.0,DefiLlama API
USCC,superstate-uscc,Solana,5.15396,5.15396,,35739934.0,DefiLlama API
VUSD,curvance,Monad,0.49819,0.0,0.49819,34701539.0,DefiLlama API
BBQUSDC,morpho-blue,Ethereum,4.81606,4.81606,0.0,34440270.0,DefiLlama API
YUSD,aegis-yusd,Ethereum,3.67,,,34065291.0,DefiLlama API
USDO,openeden-usdo,Ethereum,3.10298,3.10298,,33171184.0,DefiLlama API
SFRXUSD,frax,Ethereum,4.04942,4.04942,,32403280.0,DefiLlama API
GHOUSDC,fluid-dex,Ethereum,0.2308,0.2308,,32090439.0,DefiLlama API
STEAKUSDC,morpho-blue,Katana,4.01071,2.59503,1.41567,31535889.0,DefiLlama API
FEUSDC2,morpho-blue,Hyperliquid L1,5.76362,5.76362,0.0,31219323.0,DefiLlama API
ARMUSDCS,morpho-blue,Ethereum,4.34888,4.34888,0.0,30148663.0,DefiLlama API
