protocol,chain,asset,supply_apy_pct,rewards_apy_pct,total_apy_pct,borrow_apy_pct,tvl_usd,total_supply_usd,total_borrow_usd,utilization_pct,supply_cap_usd,borrow_cap_usd,available_liquidity_usd,can_be_collateral,is_paused,is_frozen,data_completeness,risk_note,safety_rank,pool_id,source_primary,source_tags,updated_at_utc
Aave,Ethereum,USDT,2.7625494308114256,,2.72656,3.6949368235107536,371350640.0,,,83.4510842096709,2598607804.0,2338747023.6,371902783.51077664,True,False,False,6,审计成熟/头部流动性,1,f981a304-bb6c-45b8-b0c5-fd2f515ad23a,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-16T12:02:22.400728+00:00
Aave,Ethereum,USDC,3.36178462868981,,3.32367,4.077626791623193,166022423.0,,,91.9234623161997,2499357375.0,2249421637.5,167913718.75337678,True,False,False,6,审计成熟/头部流动性,1,aa70268e-4b52-42bf-a116-608b370f9501,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-16T12:02:22.400765+00:00
Aave,Ethereum,USDS,0.11132139671685133,,0.11126,5.677203114397537,24361237.0,,,2.686559567211218,49998323.5,34198853.274,24366770.29993559,False,False,False,6,审计成熟/头部流动性,1,e65588a1-27ad-4e20-9232-68a6cfaccf63,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-16T12:02:22.400912+00:00
Aave,Ethereum,DAI,3.0021816589512165,,2.958,4.738670326724213,18234549.0,,,85.18888980520606,199976192.0,179978572.8,18235781.52943396,False,False,False,6,审计成熟/头部流动性,1,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-16T12:02:22.400953+00:00
Aave,Ethereum,PYUSD,3.694836579795452,,3.62821,4.877507964665305,2227218.0,,,84.65157179470307,20996571.33,17997061.14,2227306.8111457243,True,False,False,6,审计成熟/头部流动性,1,d118f505-e75f-4152-bad3-49a2dc7482bf,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-16T12:02:22.401372+00:00
Aave,Base,USDC,3.0113267728765516,,2.96791,4.143422945767075,34618310.0,,,81.19756065105184,229947228.8,206952505.92,34638673.844147936,True,False,False,6,审计成熟/头部流动性,2,7e0661bf-8cf3-45e6-9424-31916d4c7b84,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-16T12:02:22.400875+00:00
Aave,Arbitrum,USDC,3.0631198584874584,,3.0026,3.9354541298706316,22216862.0,,,86.84972609074364,249938135.0,224944321.5,21834385.952196002,True,False,False,6,审计成熟/头部流动性,2,d9fa8e14-0447-4207-9ae8-7810199dfa1f,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-16T12:02:22.400928+00:00
Aave,Arbitrum,DAI,2.2689371580588524,,2.24358,4.161021237331219,1029026.0,,,73.38226549283678,4899028.575,4409125.7175,1030452.0657397246,False,False,False,6,审计成熟/头部流动性,2,a8e3d841-2788-4647-ad54-5a36fac451b1,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-16T12:02:22.401617+00:00
Spark,Ethereum,USDT,2.5,,2.5,,1273393820.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,a5d67f7e-5b51-4a9d-969d-caf051a7f5a4,DefiLlama,DefiLlama,2026-05-16T12:02:22.400686+00:00
Spark,Ethereum,USDC,3.65,,3.65,,949102570.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,c5c74dd1-995c-4445-9d84-3e710bad7d52,DefiLlama,DefiLlama,2026-05-16T12:02:22.400712+00:00
Spark,Ethereum,PYUSD,0.15926,,0.15926,,95179528.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,995b269a-8409-4c55-b97e-868f443b432e,DefiLlama,DefiLlama,2026-05-16T12:02:22.400797+00:00
Spark,Ethereum,USDS,2.23496,,2.23496,,79667420.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,0ed981dc-b49d-426d-ade5-6014728b1ef9,DefiLlama,DefiLlama,2026-05-16T12:02:22.400812+00:00
Spark,Ethereum,SUSDS,0.0,,0.0,,3439684.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,d3694b72-5bc4-44c9-8ab6-1fc7941d216a,DefiLlama,DefiLlama,2026-05-16T12:02:22.401247+00:00
Compound,Ethereum,USDS,3.1232974801824,0.0,3.1232974801824,3.9099710355552,2113506.600753805,2113506.600753805,1833677.7551047183,86.75826344652239,,,,,,,9,成熟协议/资金利用率驱动,3,0x5d409e56d886231adaf00c8775665ad0f9897b56,Compound API,Compound API,2026-05-16T12:02:33.041826+00:00
Spark,Arbitrum,USDS,3.65,,3.65,,358495585.0,,,,,,,,,,2,Aave系改造/审计覆盖,3,9d499222-a01a-45bb-bbc9-f01c7923693b,DefiLlama,DefiLlama,2026-05-16T12:02:22.400735+00:00
Spark,Base,USDS,3.65,,3.65,,222333450.0,,,,,,,,,,2,Aave系改造/审计覆盖,3,aa2d08c0-0abd-4dcf-be93-ff8ca89d01cd,DefiLlama,DefiLlama,2026-05-16T12:02:22.400752+00:00
Compound,Ethereum,USDC,3.4036814891520004,0.12945752623387258,3.533139015385873,4.1843921388048,331550630.41548777,331550630.41548777,298565396.8190246,90.05121448543608,,,,,,,9,成熟协议/资金利用率驱动,4,0xc3d688b66703497daa19211eedff47f25384cdc3,DefiLlama+Compound API,"DefiLlama,Compound API",2026-05-16T12:02:33.041701+00:00
Compound,Ethereum,USDT,2.8259384276592003,0.11693088061244875,2.942869308271649,3.6805254875136,200219561.92505175,200219561.92505175,157169004.8781073,78.49828971813344,,,,,,,9,成熟协议/资金利用率驱动,4,0x3afdc9bca9213a35503b077a6072f3d0d5ab0840,DefiLlama+Compound API,"DefiLlama,Compound API",2026-05-16T12:02:33.041791+00:00
Compound,Arbitrum,USDT,2.0743651939968,0.0,2.0743651939968,3.1006032285024,19777933.285894457,19777933.285894457,11396294.488937574,57.621255413871886,,,,,,,9,成熟协议/资金利用率驱动,4,0xd98be00b5d27fc98112bde293e487f8d4ca57d07,DefiLlama+Compound API,"DefiLlama,Compound API",2026-05-16T12:02:33.041911+00:00
Compound,Arbitrum,USDC,2.5144431613056,0.0,2.5144431613056,3.4401722804064,18541635.913179398,18541635.913179398,12950526.849294156,69.84564347465488,,,,,,,9,成熟协议/资金利用率驱动,4,0x9c4ec768c28520b50860ea7a15bd7213a9ff58bf,DefiLlama+Compound API,"DefiLlama,Compound API",2026-05-16T12:02:33.041875+00:00
Compound,Base,USDC,3.2361448114368003,0.0,3.2361448114368003,3.9970452901391997,9676544.808370186,9676544.808370186,8698534.39808337,89.89291151711323,,,,,,,9,成熟协议/资金利用率驱动,4,0xb125e6687d4313864e53df431d5425969c15eb2f,DefiLlama+Compound API,"DefiLlama,Compound API",2026-05-16T12:02:33.041947+00:00
Compound,Base,USDS,1.7988319705536,0.0,1.7988319705536,3.1655851527312,754732.9389568827,754732.9389568827,251418.35347863295,33.31170316208388,,,,,,,9,成熟协议/资金利用率驱动,4,0x2c776041ccfe903071af44aa147368a9c8eea518,Compound API,Compound API,2026-05-16T12:02:33.041982+00:00
Morpho,Ethereum,USDC,7.087323695160095,,7.087323695160095,7.991649428513248,162044.02749084122,162044.02749084122,144346.67082274778,89.0786738998488,,,,,,,8,需关注金库与奖励口径差异,4,0xfd0d72a4f0469598b566b1bc5fe64835f828f90b1fb7d746148c086164cd4cc2,Morpho API,Morpho API,2026-05-16T12:02:35.077233+00:00
Morpho,Ethereum,USDT,5.548834337744478,,5.548834337744478,6.115923332728468,134941.57369863405,134941.57369863405,122761.26643868732,90.97364368437772,,,,,,,8,需关注金库与奖励口径差异,4,0xfd039edc69eac5eaab4a10463fdbcaca75d6eddb1f0e00248d73fc977fb2554b,Morpho API,Morpho API,2026-05-16T12:02:35.077265+00:00
Morpho,Base,USDC,9.118026802037756,,9.118026802037756,9.946555760324062,336618.4541146473,336618.4541146473,309765.87311180675,92.02284346725241,,,,,,,8,需关注金库与奖励口径差异,5,0xfdfecf85a4dd90a7637ae2aaf28b35061166f0e62bfc714c565eed9f7e959783,Morpho API,Morpho API,2026-05-16T12:02:35.076914+00:00
