asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
SUSDS,sky-lending,Ethereum,3.65,3.65,,6058303817.0,DefiLlama API
USDC,maple,Ethereum,4.83224,4.83224,0.0,3389633435.0,DefiLlama API
USYC,circle-usyc,BSC,3.16968,3.16968,,2861424242.0,DefiLlama API
SUSDE,ethena-usde,Ethereum,4.2489,4.2489,,1803546652.0,DefiLlama API
BUIDL,blackrock-buidl,Ethereum,3.83211,3.83211,,1022133280.0,DefiLlama API
USDT,maple,Ethereum,4.44899,4.44899,0.0,927291908.0,DefiLlama API
USTB,superstate-ustb,Ethereum,3.28417,3.28417,,856547727.0,DefiLlama API
USDY,ondo-yield-assets,Ethereum,3.55,3.55,,741662496.0,DefiLlama API
BUIDL,blackrock-buidl,Solana,3.80093,3.80093,,719884114.0,DefiLlama API
BUIDL,blackrock-buidl,Aptos,3.49014,3.49014,,559083284.0,DefiLlama API
BUIDL,blackrock-buidl,BSC,3.49014,3.49014,,509482024.0,DefiLlama API
BUSD0,usual-usd0,Ethereum,3.16028,,3.16028,507736273.0,DefiLlama API
STEAKUSDC,morpho-blue,Base,4.16226,4.16226,0.0,467865344.0,DefiLlama API
USDC,jupiter-lend,Solana,4.93771,3.84176,1.09595,445522381.0,DefiLlama API
GTUSDCP,morpho-blue,Base,4.16228,4.16228,0.0,374730642.0,DefiLlama API
SUSDS,sky-lending,Arbitrum,3.65,3.65,,358495585.0,DefiLlama API
USDD,justlend,Tron,3.99478,0.00052,3.99426,301717056.0,DefiLlama API
SUSDAI,usd-ai,Arbitrum,7.11,7.11,,295494416.0,DefiLlama API
SENPYUSD,morpho-blue,Ethereum,2.42823,2.42823,0.0,293793255.0,DefiLlama API
SENPYUSDMAIN,morpho-blue,Ethereum,4.35016,1.37886,2.9713,293793252.0,DefiLlama API
USDY,ondo-yield-assets,Sei,3.55,3.55,,260061156.0,DefiLlama API
USDYC,ondo-yield-assets,Ethereum,3.55,3.55,,251066021.0,DefiLlama API
SDAI,sky-lending,Ethereum,1.25,1.25,,238666276.0,DefiLlama API
SENRLUSD,morpho-blue,Ethereum,1.59837,1.59837,0.0,205979291.0,DefiLlama API
SENRLUSDV2,morpho-blue,Ethereum,4.83124,1.58954,3.2417,205979289.0,DefiLlama API
USDC,fluid-lending,Ethereum,4.74,3.76,0.98,191987183.0,DefiLlama API
BUIDL,blackrock-buidl,Avalanche,3.80104,3.80104,,188625996.0,DefiLlama API
USDY,ondo-yield-assets,Solana,3.55,3.55,,180657787.0,DefiLlama API
REUSD,re,Ethereum,6.09829,6.09829,,173461141.0,DefiLlama API
APXUSD,apyx-protocol,Ethereum,11.29593,11.29593,,164142803.0,DefiLlama API
GTUSDC,morpho-blue,Ethereum,3.64706,3.64706,0.0,150305743.0,DefiLlama API
USCC,superstate-uscc,Ethereum,4.46133,4.46133,,146571220.0,DefiLlama API
USD1,lista-lending,BSC,0.97622,0.97622,0.0,138515432.0,DefiLlama API
USDT,fluid-lending,Ethereum,3.82,2.45,1.37,137222770.0,DefiLlama API
STEAKUSDC,morpho-blue,Ethereum,3.46922,3.46922,0.0,125967912.0,DefiLlama API
RWAUSDI,multipli.fi,Ethereum,3.888,,,124974015.0,DefiLlama API
USDY,ondo-yield-assets,Stellar,3.55,3.55,,124155413.0,DefiLlama API
STEAKUSDT,morpho-blue,Ethereum,2.49215,2.49215,0.0,119359969.0,DefiLlama API
SKYMONEYUSDTSAVINGS,morpho-blue,Ethereum,2.92304,2.49042,0.43262,119229112.0,DefiLlama API
USDT,justlend,Tron,1.32414,1.32414,0.0,111045228.0,DefiLlama API
USYC,circle-usyc,Ethereum,3.16968,3.16968,,110510865.0,DefiLlama API
RWAUSDI,multipli.fi,Base,3.888,,,110010150.0,DefiLlama API
GTUSDCP,morpho-blue,Ethereum,3.6411,3.6411,0.0,106089427.0,DefiLlama API
STCUSD,cap,Ethereum,4.70801,,,102535469.0,DefiLlama API
WSRUSD,reservoir-protocol,Ethereum,4.65326,,,95427893.0,DefiLlama API
STEAKUSDTBETHENA,morpho-blue,Ethereum,5.18439,1.78439,3.4,95215230.0,DefiLlama API
USDT,venus-core-pool,BSC,1.94295,1.94295,0.0,92564562.0,DefiLlama API
JUPUSD,jupiter-lend,Solana,5.42235,2.90118,2.52117,91971971.0,DefiLlama API
SUSDF,falcon-finance,Ethereum,4.83284,4.83284,,79793993.0,DefiLlama API
TBILL,openeden-tbill,Ethereum,3.42492,3.42492,,79000657.0,DefiLlama API
MSUSD,mainstreet,Ethereum,12.0,12.0,0.0,77583923.0,DefiLlama API
SDAI,sdai,Gnosis,4.26469,4.26469,,74905175.0,DefiLlama API
USDCUSDT,fluid-dex,Ethereum,0.49977,0.49977,,67423900.0,DefiLlama API
GTUSDA,gauntlet,Base,4.38576,4.38576,,67048891.0,DefiLlama API
SAVUSD,avant-avusd,Avalanche,7.67185,7.67185,,65749848.0,DefiLlama API
SFRAX,frax,Ethereum,0.28457,0.28457,,65294154.0,DefiLlama API
STUSDT,stusdt,Tron,3.56719,,,62967114.0,DefiLlama API
PUFETH,puffer-stake,Ethereum,2.86591,2.86591,,59927867.0,DefiLlama API
GTUSDT,morpho-blue,Katana,3.53238,1.93559,1.59678,58811149.0,DefiLlama API
STEAKEURCV,morpho-blue,Ethereum,3.0,3.0,0.0,56449300.0,DefiLlama API
SKYMONEYUSDSFLAGSHIP,morpho-blue,Ethereum,4.33694,0.43405,3.90288,52666736.0,DefiLlama API
SRUSDE,strata-markets,Ethereum,3.30687,3.30687,,51895025.0,DefiLlama API
U,lista-lending,BSC,0.62426,0.62426,0.0,51636618.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,6.24,,,51196921.0,DefiLlama API
USDC,fluid-lending,Arbitrum,4.72,4.72,,47488178.0,DefiLlama API
USDC,ember-protocol,Ethereum,12.51626,12.51626,,47009900.0,DefiLlama API
PLASMAUSD,veda,Plasma,3.12452,2.96898,0.15554,45866165.0,DefiLlama API
USDC,avantis,Base,11.10227,11.10227,,45778341.0,DefiLlama API
SIUSD,infinifi,Ethereum,5.21478,5.21478,,43285894.0,DefiLlama API
SUSDU,unitas,BSC,10.00224,10.00224,,42787178.0,DefiLlama API
USD1,dolomite,Ethereum,8.92653,3.26242,5.6641,41713051.0,DefiLlama API
USDEUSDT,fluid-dex,Ethereum,1.5349,1.5349,,39166708.0,DefiLlama API
USDC,fluid-lite,Ethereum,7.89,,,38011961.0,DefiLlama API
