source,asset,daily_rate_pct,annual_rate_pct,borrow_limit,tier,rate_basis,updated_at_utc
Binance,USDT,0.00845,3.08425,100000.0,VIP0,daily,2026-05-16T12:02:16.130055+00:00
OKX,USDT,0.0068639999999999994,2.50536,5000000.0,Public,daily,2026-05-16T12:02:17.132680+00:00
Backpack,USDT,0.01363938194867143,4.978374411265072,50000000.0,Public,annual,2026-05-16T12:02:19.252282+00:00
Binance,USDC,0.008338,3.04337,100000.0,VIP0,daily,2026-05-16T12:02:16.130292+00:00
OKX,USDC,0.0068639999999999994,2.50536,1000000.0,Public,daily,2026-05-16T12:02:17.132735+00:00
Backpack,USDC,0.005958633144285175,2.174901097664089,300000000.0,Public,annual,2026-05-16T12:02:19.252365+00:00
Binance,BTC,0.001119,0.40843499999999994,60.0,VIP0,daily,2026-05-16T12:02:16.130796+00:00
OKX,BTC,0.001392,0.50808,175.0,Public,daily,2026-05-16T12:02:17.133029+00:00
Backpack,BTC,0.0015413110304735942,0.5625785261228619,3000.0,Public,annual,2026-05-16T12:02:19.252420+00:00
Binance,ETH,0.005568,2.03232,400.0,VIP0,daily,2026-05-16T12:02:16.130880+00:00
OKX,ETH,0.005496,2.00604,7000.0,Public,daily,2026-05-16T12:02:17.133042+00:00
Backpack,ETH,0.0032230322562511386,1.1764067735316655,20000.0,Public,annual,2026-05-16T12:02:19.252440+00:00
