exchange,asset,spot_price_usd,mark_price_usd,index_price_usd,basis_pct,funding_rate_pct,funding_interval_hours,annual_funding_pct,open_interest_contracts,quote_ccy
OKX,BTC,78079.0,78037.7,,,0.00712218791798,8.0,7.798795770188099,33793.74210000021,USDT
OKX,ETH,2176.5,2175.49,,,0.005634230084879999,8.0,6.1694819429436,881146.6730000034,USDT
