protocol,chain,asset,supply_apy_pct,rewards_apy_pct,total_apy_pct,borrow_apy_pct,tvl_usd,total_supply_usd,total_borrow_usd,utilization_pct,supply_cap_usd,borrow_cap_usd,available_liquidity_usd,can_be_collateral,is_paused,is_frozen,data_completeness,risk_note,safety_rank,pool_id,source_primary,source_tags,updated_at_utc
Aave,Ethereum,DAI,4.2351359484285105,,4.14837,6.180213191095113,8522871.0,,,92.22780616988602,199933286.0,179939957.4,8522482.892427389,False,False,False,6,审计成熟/头部流动性,1,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-19T12:20:41.346675+00:00
Aave,Ethereum,PYUSD,2.9067408550688687,,2.8653,4.388238738937395,2871080.0,,,74.13086411776018,20998682.46,17998870.68,2871431.071910003,True,False,False,6,审计成熟/头部流动性,1,d118f505-e75f-4152-bad3-49a2dc7482bf,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-19T12:20:41.346949+00:00
Aave,Ethereum,USDT,2.6387772595815315,4.26,6.86442,3.610834155649356,80235146.0,,,81.58490520145828,3477697075.2,2572296629.76,548220646.6833211,True,False,False,7,审计成熟/头部流动性,2,a90d554a-b548-4f50-b03e-9dcb724b7777,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-19T12:20:41.346412+00:00
Aave,Ethereum,USDC,3.2566522536562768,3.57,6.78105,4.013135537322244,65065028.0,,,90.49677321078825,2499675000.0,2249707500.0,202253663.21565965,True,False,False,7,审计成熟/头部流动性,2,6f00d46b-8735-49ae-9ced-2a0fccc56ad0,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-19T12:20:41.346436+00:00
Aave,Ethereum,USDS,0.143566276206781,3.41881,3.56228,5.683868317158568,11436022.0,,,3.460528277654161,49993964.0,34195871.376,11436866.058457293,False,False,False,7,审计成熟/头部流动性,2,e65588a1-27ad-4e20-9232-68a6cfaccf63,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-19T12:20:41.346626+00:00
Aave,Base,USDC,3.1329581050539854,,3.08791,4.226721665447495,31281457.0,,,82.79661033795477,229974463.1,206977016.79,31325820.70562308,True,False,False,6,审计成熟/头部流动性,2,7e0661bf-8cf3-45e6-9424-31916d4c7b84,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-19T12:20:41.346495+00:00
Aave,Arbitrum,USDC,2.901486412385398,,2.86125,3.829764318960608,25517597.0,,,84.56058444128922,249966122.5,224969510.25,25542766.93058286,True,False,False,6,审计成熟/头部流动性,2,d9fa8e14-0447-4207-9ae8-7810199dfa1f,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-19T12:20:41.346519+00:00
Aave,Arbitrum,DAI,2.0061087475313473,,1.98625,3.9103969255783912,1107249.0,,,69.04583296700524,4898106.444,4408295.7996,1107503.8559456407,False,False,False,6,审计成熟/头部流动性,2,a8e3d841-2788-4647-ad54-5a36fac451b1,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-19T12:20:41.347298+00:00
Spark,Ethereum,USDT,2.75,,2.75,,412175182.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,a5d67f7e-5b51-4a9d-969d-caf051a7f5a4,DefiLlama,DefiLlama,2026-07-19T12:20:41.346323+00:00
Spark,Ethereum,USDC,3.6,,3.6,,273299206.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,c5c74dd1-995c-4445-9d84-3e710bad7d52,DefiLlama,DefiLlama,2026-07-19T12:20:41.346340+00:00
