protocol,chain,asset,supply_apy_pct,rewards_apy_pct,total_apy_pct,borrow_apy_pct,tvl_usd,total_supply_usd,total_borrow_usd,utilization_pct,supply_cap_usd,borrow_cap_usd,available_liquidity_usd,can_be_collateral,is_paused,is_frozen,data_completeness,risk_note,safety_rank,pool_id,source_primary,source_tags,updated_at_utc
Aave,Ethereum,DAI,6.527529072018289,,6.32866,9.49696451595794,7759322.0,,,92.93087487544778,199933398.0,179940058.2,7759205.864918614,False,False,False,6,审计成熟/头部流动性,1,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-17T12:03:14.905344+00:00
Aave,Ethereum,PYUSD,2.9017274042544132,,2.86042,4.384928194198712,2880744.0,,,74.05961075506666,20998415.13,17998641.54,2881391.843718712,True,False,False,6,审计成熟/头部流动性,1,d118f505-e75f-4152-bad3-49a2dc7482bf,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-17T12:03:14.905618+00:00
Aave,Ethereum,USDT,2.651270339064053,4.26,6.87059,3.6194117547003324,80327652.0,,,81.77530763481136,3477255045.6,2571969680.28,534981464.60311246,True,False,False,7,审计成熟/头部流动性,2,a90d554a-b548-4f50-b03e-9dcb724b7777,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-17T12:03:14.905012+00:00
Aave,Ethereum,USDC,3.279726759061461,3.57,6.79847,4.027379035810246,65023776.0,,,90.81170771744843,2499771575.0,2249794417.5,195746129.3193967,True,False,False,7,审计成熟/头部流动性,2,6f00d46b-8735-49ae-9ced-2a0fccc56ad0,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-17T12:03:14.905039+00:00
Aave,Ethereum,USDS,0.14336338808892068,3.41476,3.55802,5.683826431707999,11450168.0,,,3.4553465408695185,49993440.5,34195513.302,11451021.720469011,False,False,False,7,审计成熟/头部流动性,2,e65588a1-27ad-4e20-9232-68a6cfaccf63,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-17T12:03:14.905269+00:00
Aave,Base,USDC,3.0886003016418826,,3.04523,4.196534751869111,32423623.0,,,82.21727127421057,229987251.1,206988525.99,32507350.722391576,True,False,False,6,审计成熟/头部流动性,2,7e0661bf-8cf3-45e6-9424-31916d4c7b84,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-17T12:03:14.905112+00:00
Aave,Arbitrum,USDC,2.690481883797808,,2.65706,3.6872328662264717,31119159.0,,,81.46979433608811,249954460.0,224959014.0,31169232.88471752,True,False,False,6,审计成熟/头部流动性,2,d9fa8e14-0447-4207-9ae8-7810199dfa1f,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-17T12:03:14.905119+00:00
Aave,Arbitrum,DAI,2.0055225466965405,,1.98568,3.9098203256062023,1106861.0,,,69.03576300277017,4898403.09,4408562.781,1107523.5025273901,False,False,False,6,审计成熟/头部流动性,2,a8e3d841-2788-4647-ad54-5a36fac451b1,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-17T12:03:14.906018+00:00
Spark,Ethereum,USDT,2.75,,2.75,,404234253.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,a5d67f7e-5b51-4a9d-969d-caf051a7f5a4,DefiLlama,DefiLlama,2026-07-17T12:03:14.904909+00:00
Spark,Ethereum,USDC,3.6,,3.6,,280112996.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,c5c74dd1-995c-4445-9d84-3e710bad7d52,DefiLlama,DefiLlama,2026-07-17T12:03:14.904931+00:00
Spark,Ethereum,USDS,2.20169,,2.20169,,220733647.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,0ed981dc-b49d-426d-ade5-6014728b1ef9,DefiLlama,DefiLlama,2026-07-17T12:03:14.904945+00:00
Spark,Ethereum,DAI,2.33927,,2.33927,,103079638.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,e26ce7d9-db75-4aa4-b1db-cc21ae17bdfb,DefiLlama,DefiLlama,2026-07-17T12:03:14.904991+00:00
Spark,Ethereum,PYUSD,0.28489,,0.28489,,91455220.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,995b269a-8409-4c55-b97e-868f443b432e,DefiLlama,DefiLlama,2026-07-17T12:03:14.905001+00:00
Spark,Ethereum,SUSDS,0.0,,0.0,,3285881.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,d3694b72-5bc4-44c9-8ab6-1fc7941d216a,DefiLlama,DefiLlama,2026-07-17T12:03:14.905576+00:00
