asset,daily_rate_pct,annual_rate_pct,borrow_limit,source,updated_at_utc
BTC,0.001038,0.37887000000000004,100.0,taoli,2026-07-28T12:03:21.367268+00:00
ETH,0.005862,2.13963,2000.0,taoli,2026-07-28T12:03:21.367355+00:00
USDC,0.011758,4.29167,500000.0,taoli,2026-07-28T12:03:21.366725+00:00
USDT,0.010254000000000001,3.7427100000000006,500000.0,taoli,2026-07-28T12:03:21.366396+00:00
