exchange,asset,spot_price_usd,mark_price_usd,index_price_usd,basis_pct,funding_rate_pct,funding_interval_hours,annual_funding_pct,open_interest_contracts,quote_ccy
Binance,BTC,63451.0,63427.2,63450.76847826,-0.037144511918835686,0.0039889999999999995,8.0,4.367954999999999,105455.472,USDT
Binance,ETH,1875.53,1874.57721705,1875.45232558,-0.04666119837140617,-0.003573,8.0,-3.9124349999999994,2332074.457,USDT
OKX,BTC,63453.1,63417.5,,,-0.00189835380797,8.0,-2.07869741972715,32327.95010000017,USDT
OKX,ETH,1875.43,1874.46,,,-0.0012347464541000001,8.0,-1.3520473672395001,721054.1290000023,USDT
