asset,daily_rate_pct,annual_rate_pct,borrow_limit,source,updated_at_utc
BTC,0.001167,0.425955,60.0,taoli,2026-04-21T12:01:45.426802+00:00
ETH,0.006013999999999999,2.1951099999999997,400.0,taoli,2026-04-21T12:01:45.426880+00:00
USDC,0.00803,2.9309499999999997,100000.0,taoli,2026-04-21T12:01:45.426317+00:00
USDT,0.008208,2.99592,100000.0,taoli,2026-04-21T12:01:45.426068+00:00
