asset,daily_rate_pct,annual_rate_pct,borrow_limit,source,updated_at_utc
BTC,0.001056,0.38544,100.0,taoli,2026-07-14T12:02:34.647994+00:00
ETH,0.00612,2.2338,2000.0,taoli,2026-07-14T12:02:34.648074+00:00
USDC,0.011545999999999999,4.21429,500000.0,taoli,2026-07-14T12:02:34.647508+00:00
USDT,0.009981,3.6430649999999996,500000.0,taoli,2026-07-14T12:02:34.647264+00:00
