protocol,chain,asset,supply_apy_pct,rewards_apy_pct,total_apy_pct,borrow_apy_pct,tvl_usd,total_supply_usd,total_borrow_usd,utilization_pct,supply_cap_usd,borrow_cap_usd,available_liquidity_usd,can_be_collateral,is_paused,is_frozen,data_completeness,risk_note,safety_rank,pool_id,source_primary,source_tags,updated_at_utc
Aave,Ethereum,DAI,2.8358215171772083,,2.79347,4.604401585333892,20926374.0,,,82.82841278417821,199954530.0,179959077.0,20866856.503190476,False,False,False,6,审计成熟/头部流动性,1,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-14T12:02:40.784171+00:00
Aave,Ethereum,USDS,0.1378584010439603,,0.13776,5.682689694662383,11914681.0,,,3.3235073072958135,49990316.0,34193376.144,11915363.42549007,False,False,False,6,审计成熟/头部流动性,1,e65588a1-27ad-4e20-9232-68a6cfaccf63,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-14T12:02:40.784255+00:00
Aave,Ethereum,PYUSD,2.993025703933863,,2.94911,4.444779260565038,2784491.0,,,75.3489322619968,20996808.0,17997264.0,2784741.869834328,True,False,False,6,审计成熟/头部流动性,1,d118f505-e75f-4152-bad3-49a2dc7482bf,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-14T12:02:40.784513+00:00
Aave,Ethereum,USDT,2.3888694150529433,4.27,6.62999,3.4347624055813966,80028731.0,,,77.6730623215213,3475855494.0,2570934494.7,634884165.3629915,True,False,False,7,审计成熟/头部流动性,2,a90d554a-b548-4f50-b03e-9dcb724b7777,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-14T12:02:40.784049+00:00
Aave,Ethereum,USDC,3.302684034089655,3.6,6.84662,4.041500101308607,64254627.0,,,91.12389606258115,2499320475.0,2249388427.5,189269868.89641854,True,False,False,7,审计成熟/头部流动性,2,6f00d46b-8735-49ae-9ced-2a0fccc56ad0,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-14T12:02:40.784066+00:00
Aave,Arbitrum,USDC,2.7194965559778703,,2.68361,3.707156861700555,29896604.0,,,81.90210130155427,249930000.0,224937000.0,29904463.789843235,True,False,False,6,审计成熟/头部流动性,2,d9fa8e14-0447-4207-9ae8-7810199dfa1f,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-14T12:02:40.784123+00:00
Aave,Base,USDC,3.1891206421952965,,3.13775,4.264635705736995,29671158.0,,,83.52400569214016,229933300.0,206939970.0,29626113.68386176,True,False,False,6,审计成熟/头部流动性,2,7e0661bf-8cf3-45e6-9424-31916d4c7b84,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-14T12:02:40.784129+00:00
Aave,Arbitrum,DAI,1.9920813703649596,,1.9725,3.8965752088909262,1115178.0,,,68.80715244494951,4898345.221,4408510.6989,1115463.2204697337,False,False,False,6,审计成熟/头部流动性,2,a8e3d841-2788-4647-ad54-5a36fac451b1,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-14T12:02:40.784762+00:00
Spark,Ethereum,USDT,2.75,,2.75,,404789538.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,a5d67f7e-5b51-4a9d-969d-caf051a7f5a4,DefiLlama,DefiLlama,2026-07-14T12:02:40.783969+00:00
Spark,Ethereum,USDC,3.6,,3.6,,306441582.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,c5c74dd1-995c-4445-9d84-3e710bad7d52,DefiLlama,DefiLlama,2026-07-14T12:02:40.783985+00:00
Spark,Ethereum,USDS,2.20167,,2.20167,,217913276.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,0ed981dc-b49d-426d-ade5-6014728b1ef9,DefiLlama,DefiLlama,2026-07-14T12:02:40.783998+00:00
Spark,Ethereum,DAI,2.33923,,2.33923,,103193979.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,e26ce7d9-db75-4aa4-b1db-cc21ae17bdfb,DefiLlama,DefiLlama,2026-07-14T12:02:40.784031+00:00
Spark,Ethereum,PYUSD,0.23284,,0.23284,,92957387.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,995b269a-8409-4c55-b97e-868f443b432e,DefiLlama,DefiLlama,2026-07-14T12:02:40.784039+00:00
Spark,Ethereum,SUSDS,0.0,,0.0,,3284833.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,d3694b72-5bc4-44c9-8ab6-1fc7941d216a,DefiLlama,DefiLlama,2026-07-14T12:02:40.784477+00:00
Compound,Ethereum,USDS,3.1626611537328,0.0,3.1626611537328,3.9403444829904,1875853.530329943,1875853.530329943,1647988.3293111753,87.85169883349596,,,,,,,9,成熟协议/资金利用率驱动,3,0x5d409e56d886231adaf00c8775665ad0f9897b56,Compound API,Compound API,2026-07-14T12:02:50.010177+00:00
