source,asset,daily_rate_pct,annual_rate_pct,borrow_limit,tier,rate_basis,updated_at_utc
Binance,USDT,0.009981,3.6430649999999996,500000.0,VIP0,daily,2026-07-14T12:02:34.647264+00:00
OKX,USDT,0.0068639999999999994,2.50536,5000000.0,Public,daily,2026-07-14T12:02:35.934393+00:00
Backpack,USDT,0.010077776789989171,3.678388528346048,50000000.0,Public,annual,2026-07-14T12:02:37.971990+00:00
Binance,USDC,0.011545999999999999,4.21429,500000.0,VIP0,daily,2026-07-14T12:02:34.647508+00:00
OKX,USDC,0.0068639999999999994,2.50536,1000000.0,Public,daily,2026-07-14T12:02:35.934440+00:00
Backpack,USDC,0.0059029722067282,2.154584855455793,300000000.0,Public,annual,2026-07-14T12:02:37.972043+00:00
Binance,BTC,0.001056,0.38544,100.0,VIP0,daily,2026-07-14T12:02:34.647994+00:00
OKX,BTC,0.001392,0.50808,175.0,Public,daily,2026-07-14T12:02:35.934678+00:00
Backpack,BTC,0.0012135122280647265,0.4429319632436252,3000.0,Public,annual,2026-07-14T12:02:37.972096+00:00
Binance,ETH,0.00612,2.2338,2000.0,VIP0,daily,2026-07-14T12:02:34.648074+00:00
OKX,ETH,0.004128,1.5067199999999998,7000.0,Public,daily,2026-07-14T12:02:35.934689+00:00
Backpack,ETH,0.002085186830761998,0.7610931932281293,20000.0,Public,annual,2026-07-14T12:02:37.972109+00:00
