exchange,asset,spot_price_usd,mark_price_usd,index_price_usd,basis_pct,funding_rate_pct,funding_interval_hours,annual_funding_pct,open_interest_contracts,quote_ccy
OKX,BTC,62844.2,62809.8,,,0.00197207457552,8.0,2.1594216601943996,31353.851100000178,USDT
OKX,ETH,1797.41,1796.57,,,-0.00086743876527,8.0,-0.94984544797065,728436.494000002,USDT
