asset,symbol,timestamp_utc,open_usd,high_usd,low_usd,close_usd
BTC,BTCUSDT,2026-03-06T01:00:00+00:00,70988.19,71301.74,70344.03,71257.2
BTC,BTCUSDT,2026-03-06T02:00:00+00:00,71257.2,71419.98,71036.0,71252.43
BTC,BTCUSDT,2026-03-06T03:00:00+00:00,71252.43,71305.42,71000.0,71080.38
BTC,BTCUSDT,2026-03-06T04:00:00+00:00,71080.37,71120.17,70270.21,70613.61
BTC,BTCUSDT,2026-03-06T05:00:00+00:00,70613.61,70658.01,70143.19,70436.19
BTC,BTCUSDT,2026-03-06T06:00:00+00:00,70436.18,70853.37,70261.23,70597.23
BTC,BTCUSDT,2026-03-06T07:00:00+00:00,70597.23,71192.76,70468.97,71056.44
BTC,BTCUSDT,2026-03-06T08:00:00+00:00,71056.44,71067.58,70735.85,70789.49
BTC,BTCUSDT,2026-03-06T09:00:00+00:00,70789.49,70808.65,70300.0,70565.56
BTC,BTCUSDT,2026-03-06T10:00:00+00:00,70565.56,70800.0,70467.88,70527.93
BTC,BTCUSDT,2026-03-06T11:00:00+00:00,70527.93,70643.27,70184.01,70212.95
BTC,BTCUSDT,2026-03-06T12:00:00+00:00,70212.94,70224.84,69660.0,69907.0
BTC,BTCUSDT,2026-03-06T13:00:00+00:00,69907.0,70341.76,69208.0,69208.0
BTC,BTCUSDT,2026-03-06T14:00:00+00:00,69213.18,69273.87,68176.47,68409.89
BTC,BTCUSDT,2026-03-06T15:00:00+00:00,68409.89,69100.0,68306.0,68504.71
BTC,BTCUSDT,2026-03-06T16:00:00+00:00,68504.71,68795.44,68222.0,68446.52
BTC,BTCUSDT,2026-03-06T17:00:00+00:00,68446.52,68642.69,67744.78,67955.1
BTC,BTCUSDT,2026-03-06T18:00:00+00:00,67955.1,68476.47,67955.1,68181.2
BTC,BTCUSDT,2026-03-06T19:00:00+00:00,68181.2,68485.01,68004.15,68131.79
BTC,BTCUSDT,2026-03-06T20:00:00+00:00,68131.79,68285.71,67777.0,68111.03
BTC,BTCUSDT,2026-03-06T21:00:00+00:00,68111.03,68333.33,67919.72,68289.1
BTC,BTCUSDT,2026-03-06T22:00:00+00:00,68289.11,68440.92,68221.38,68319.89
BTC,BTCUSDT,2026-03-06T23:00:00+00:00,68319.9,68371.24,68105.71,68114.02
ETH,ETHUSDT,2026-03-06T01:00:00+00:00,2075.03,2091.38,2061.79,2087.65
ETH,ETHUSDT,2026-03-06T02:00:00+00:00,2087.66,2093.33,2080.66,2083.89
ETH,ETHUSDT,2026-03-06T03:00:00+00:00,2083.89,2088.75,2075.28,2083.8
ETH,ETHUSDT,2026-03-06T04:00:00+00:00,2083.81,2085.88,2058.84,2070.86
ETH,ETHUSDT,2026-03-06T05:00:00+00:00,2070.87,2074.19,2059.36,2068.94
ETH,ETHUSDT,2026-03-06T06:00:00+00:00,2068.93,2080.53,2063.58,2074.03
ETH,ETHUSDT,2026-03-06T07:00:00+00:00,2074.04,2087.66,2068.79,2082.83
ETH,ETHUSDT,2026-03-06T08:00:00+00:00,2082.83,2082.83,2074.33,2075.96
ETH,ETHUSDT,2026-03-06T09:00:00+00:00,2075.96,2077.5,2045.79,2060.0
ETH,ETHUSDT,2026-03-06T10:00:00+00:00,2060.0,2069.43,2058.72,2063.4
ETH,ETHUSDT,2026-03-06T11:00:00+00:00,2063.41,2067.34,2049.85,2051.03
ETH,ETHUSDT,2026-03-06T12:00:00+00:00,2051.03,2055.0,2037.22,2048.52
ETH,ETHUSDT,2026-03-06T13:00:00+00:00,2048.52,2062.12,2019.35,2019.88
ETH,ETHUSDT,2026-03-06T14:00:00+00:00,2019.89,2024.35,1972.0,1981.55
ETH,ETHUSDT,2026-03-06T15:00:00+00:00,1981.55,1998.0,1966.24,1978.01
ETH,ETHUSDT,2026-03-06T16:00:00+00:00,1978.0,1984.97,1966.27,1971.29
ETH,ETHUSDT,2026-03-06T17:00:00+00:00,1971.28,1982.13,1955.95,1966.76
ETH,ETHUSDT,2026-03-06T18:00:00+00:00,1966.76,1983.46,1966.61,1974.62
ETH,ETHUSDT,2026-03-06T19:00:00+00:00,1974.62,1993.3,1974.62,1983.75
ETH,ETHUSDT,2026-03-06T20:00:00+00:00,1983.75,1988.69,1969.26,1978.63
ETH,ETHUSDT,2026-03-06T21:00:00+00:00,1978.64,1984.64,1971.51,1983.77
ETH,ETHUSDT,2026-03-06T22:00:00+00:00,1983.76,1989.91,1981.58,1987.22
ETH,ETHUSDT,2026-03-06T23:00:00+00:00,1987.23,1987.75,1977.03,1978.68
