asset,daily_rate_pct,annual_rate_pct,borrow_limit,source,updated_at_utc
BTC,0.001052,0.38397999999999993,100.0,taoli,2026-07-26T12:02:30.292133+00:00
ETH,0.006121000000000001,2.234165,2000.0,taoli,2026-07-26T12:02:30.292192+00:00
USDC,0.011337,4.138005,500000.0,taoli,2026-07-26T12:02:30.291784+00:00
USDT,0.010362,3.7821300000000004,500000.0,taoli,2026-07-26T12:02:30.291585+00:00
