exchange,asset,spot_price_usd,mark_price_usd,index_price_usd,basis_pct,funding_rate_pct,funding_interval_hours,annual_funding_pct,open_interest_contracts,quote_ccy
OKX,BTC,64513.3,64483.2,,,0.00106824462909,8.0,1.1697278688535502,31690.280900000176,USDT
OKX,ETH,1886.54,1885.67,,,0.0009795815339800002,8.0,1.0726417797081003,768515.1430000017,USDT
