asset,symbol,timestamp_utc,open_usd,high_usd,low_usd,close_usd
BTC,BTCUSDT,2026-03-25T14:00:00+00:00,71581.42,71699.87,71230.51,71234.28
BTC,BTCUSDT,2026-03-25T15:00:00+00:00,71234.28,71301.37,70530.47,70832.99
BTC,BTCUSDT,2026-03-25T16:00:00+00:00,70832.99,71752.88,70719.26,71324.01
BTC,BTCUSDT,2026-03-25T17:00:00+00:00,71324.01,71389.14,70720.38,70779.0
BTC,BTCUSDT,2026-03-25T18:00:00+00:00,70778.99,71149.07,70681.07,70810.34
BTC,BTCUSDT,2026-03-25T19:00:00+00:00,70810.34,71093.37,70777.51,70883.31
BTC,BTCUSDT,2026-03-25T20:00:00+00:00,70883.32,71058.82,70646.34,71009.5
BTC,BTCUSDT,2026-03-25T21:00:00+00:00,71009.5,71175.0,70949.3,71035.24
BTC,BTCUSDT,2026-03-25T22:00:00+00:00,71035.25,71594.11,70947.61,71369.08
BTC,BTCUSDT,2026-03-25T23:00:00+00:00,71369.07,71511.83,71189.55,71336.53
BTC,BTCUSDT,2026-03-26T00:00:00+00:00,71336.53,71436.82,71142.38,71299.27
BTC,BTCUSDT,2026-03-26T01:00:00+00:00,71299.27,71377.04,71159.06,71252.11
BTC,BTCUSDT,2026-03-26T02:00:00+00:00,71252.11,71289.49,70672.37,70893.01
BTC,BTCUSDT,2026-03-26T03:00:00+00:00,70893.01,70968.66,70685.69,70921.47
BTC,BTCUSDT,2026-03-26T04:00:00+00:00,70921.47,70921.47,70721.46,70772.01
BTC,BTCUSDT,2026-03-26T05:00:00+00:00,70772.01,70796.32,69942.96,70016.98
BTC,BTCUSDT,2026-03-26T06:00:00+00:00,70016.97,70152.63,69855.73,70097.18
BTC,BTCUSDT,2026-03-26T07:00:00+00:00,70097.19,70167.6,69805.0,70087.44
BTC,BTCUSDT,2026-03-26T08:00:00+00:00,70087.44,70127.69,69806.39,70024.77
BTC,BTCUSDT,2026-03-26T09:00:00+00:00,70024.78,70144.44,69409.67,69562.41
BTC,BTCUSDT,2026-03-26T10:00:00+00:00,69562.41,69719.96,69464.58,69517.68
BTC,BTCUSDT,2026-03-26T11:00:00+00:00,69517.68,69667.56,69192.96,69276.01
BTC,BTCUSDT,2026-03-26T12:00:00+00:00,69276.01,69284.7,69233.34,69241.8
ETH,ETHUSDT,2026-03-25T14:00:00+00:00,2184.38,2188.02,2173.19,2174.14
ETH,ETHUSDT,2026-03-25T15:00:00+00:00,2174.14,2176.9,2147.67,2162.56
ETH,ETHUSDT,2026-03-25T16:00:00+00:00,2162.56,2186.85,2155.93,2173.83
ETH,ETHUSDT,2026-03-25T17:00:00+00:00,2173.83,2176.24,2160.66,2164.1
ETH,ETHUSDT,2026-03-25T18:00:00+00:00,2164.1,2173.35,2157.85,2162.38
ETH,ETHUSDT,2026-03-25T19:00:00+00:00,2162.37,2176.38,2159.48,2172.69
ETH,ETHUSDT,2026-03-25T20:00:00+00:00,2172.68,2173.03,2159.42,2166.49
ETH,ETHUSDT,2026-03-25T21:00:00+00:00,2166.49,2169.53,2161.79,2164.04
ETH,ETHUSDT,2026-03-25T22:00:00+00:00,2164.05,2183.5,2161.87,2174.53
ETH,ETHUSDT,2026-03-25T23:00:00+00:00,2174.54,2177.14,2164.74,2169.02
ETH,ETHUSDT,2026-03-26T00:00:00+00:00,2169.02,2172.19,2162.53,2166.69
ETH,ETHUSDT,2026-03-26T01:00:00+00:00,2166.69,2169.27,2160.0,2164.84
ETH,ETHUSDT,2026-03-26T02:00:00+00:00,2164.83,2165.79,2144.05,2149.97
ETH,ETHUSDT,2026-03-26T03:00:00+00:00,2149.96,2155.56,2144.65,2153.21
ETH,ETHUSDT,2026-03-26T04:00:00+00:00,2153.22,2154.58,2147.9,2149.71
ETH,ETHUSDT,2026-03-26T05:00:00+00:00,2149.71,2150.9,2113.63,2119.55
ETH,ETHUSDT,2026-03-26T06:00:00+00:00,2119.54,2125.01,2112.17,2121.86
ETH,ETHUSDT,2026-03-26T07:00:00+00:00,2121.86,2124.78,2112.87,2123.64
ETH,ETHUSDT,2026-03-26T08:00:00+00:00,2123.64,2126.89,2114.22,2119.64
ETH,ETHUSDT,2026-03-26T09:00:00+00:00,2119.65,2121.87,2074.96,2082.64
ETH,ETHUSDT,2026-03-26T10:00:00+00:00,2082.63,2083.89,2072.73,2078.65
ETH,ETHUSDT,2026-03-26T11:00:00+00:00,2078.65,2081.41,2062.94,2068.44
ETH,ETHUSDT,2026-03-26T12:00:00+00:00,2068.45,2069.04,2067.41,2067.58
