source,asset,daily_rate_pct,annual_rate_pct,borrow_limit,tier,rate_basis,updated_at_utc
Binance,USDT,0.008208,2.99592,100000.0,VIP0,daily,2026-05-03T14:36:14.456054+00:00
OKX,USDT,0.0068639999999999994,2.50536,5000000.0,Public,daily,2026-05-03T14:36:14.831670+00:00
Bybit,USDT,0.008208,2.99592,8000000.0,No VIP,hourly,2026-05-03T14:36:15.508964+00:00
Backpack,USDT,0.008429387610706435,3.0767264779078487,50000000.0,Public,annual,2026-05-03T14:36:15.898291+00:00
Binance,USDC,0.008045,2.9364250000000003,100000.0,VIP0,daily,2026-05-03T14:36:14.456279+00:00
OKX,USDC,0.0068639999999999994,2.50536,1000000.0,Public,daily,2026-05-03T14:36:14.831701+00:00
Bybit,USDC,0.0071396976,2.605989624,3500000.0,No VIP,hourly,2026-05-03T14:36:15.509005+00:00
Backpack,USDC,0.005480349077736188,2.0003274133737086,300000000.0,Public,annual,2026-05-03T14:36:15.898332+00:00
Bybit,USDE,0.013699099200000002,5.000171208000001,1013200.0,No VIP,hourly,2026-05-03T14:36:15.509148+00:00
Binance,BTC,0.001118,0.40806999999999993,60.0,VIP0,daily,2026-05-03T14:36:14.456760+00:00
OKX,BTC,0.00276,1.0074,175.0,Public,daily,2026-05-03T14:36:14.831891+00:00
Bybit,BTC,0.001117896,0.40803204000000004,300.0,No VIP,hourly,2026-05-03T14:36:15.509157+00:00
Backpack,BTC,0.0015838938259032861,0.5781212464546994,3000.0,Public,annual,2026-05-03T14:36:15.898374+00:00
Binance,ETH,0.007462,2.72363,400.0,VIP0,daily,2026-05-03T14:36:14.456839+00:00
OKX,ETH,0.005496,2.00604,7000.0,Public,daily,2026-05-03T14:36:14.831899+00:00
Bybit,ETH,0.0073540056,2.6842120439999997,2000.0,No VIP,hourly,2026-05-03T14:36:15.509165+00:00
Backpack,ETH,0.0037267673223105053,1.3602700726433345,20000.0,Public,annual,2026-05-03T14:36:15.898390+00:00
