asset,daily_rate_pct,annual_rate_pct,borrow_limit,source,updated_at_utc
BTC,0.001118,0.40806999999999993,60.0,taoli,2026-05-03T14:36:14.456760+00:00
ETH,0.007462,2.72363,400.0,taoli,2026-05-03T14:36:14.456839+00:00
USDC,0.008045,2.9364250000000003,100000.0,taoli,2026-05-03T14:36:14.456279+00:00
USDT,0.008208,2.99592,100000.0,taoli,2026-05-03T14:36:14.456054+00:00
