asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
SUSDS,sky-lending,Ethereum,3.6,3.6,,5504367200.0,DefiLlama API
USDC,maple,Ethereum,5.23382,5.23382,0.0,3125323352.0,DefiLlama API
USYC,circle-usyc,BSC,3.16232,3.16232,,3022259038.0,DefiLlama API
SUSDE,ethena-usde,Ethereum,3.83315,3.83315,,1676537076.0,DefiLlama API
USDY,ondo-yield-assets,Ethereum,3.55,3.55,,1113118239.0,DefiLlama API
USDT,maple,Ethereum,3.98306,3.98306,0.0,1094873034.0,DefiLlama API
USDS,centrifuge-protocol,Ethereum,3.38465,3.38465,,870047121.0,DefiLlama API
BUIDL,blackrock-buidl,Ethereum,3.56227,3.56227,,831009292.0,DefiLlama API
BUIDL,blackrock-buidl,Aptos,3.22119,3.22119,,821848792.0,DefiLlama API
USTB,invesco-ustb,Ethereum,3.65712,3.65712,,728451366.0,DefiLlama API
BUIDL,blackrock-buidl,Solana,3.53117,3.53117,,629645152.0,DefiLlama API
USDY,ondo-yield-assets,Stellar,3.55,3.55,,529711314.0,DefiLlama API
BUSD0,usual-usd0,Ethereum,2.32321,,2.32321,507832135.0,DefiLlama API
GTUSDCP,morpho-blue,Base,4.24511,4.24511,0.0,433178707.0,DefiLlama API
BUIDL,blackrock-buidl,Avalanche,3.5314,3.5314,,402368090.0,DefiLlama API
USDC,jupiter-lend,Solana,5.25974,4.46662,0.79312,381143937.0,DefiLlama API
AUSD,centrifuge-protocol,Ethereum,4.60542,4.60542,,371165037.0,DefiLlama API
SUSDS,sky-lending,Arbitrum,3.6,3.6,,360140986.0,DefiLlama API
SENPYUSDMAIN,morpho-blue,Ethereum,5.82227,2.59795,3.22432,318607329.0,DefiLlama API
STEAKUSDC,morpho-blue,Base,4.24407,4.24407,0.0,317058044.0,DefiLlama API
SUSDAI,usd-ai,Arbitrum,5.77,5.77,,300732487.0,DefiLlama API
USDD,justlend-v1,Tron,4.00969,0.00106,4.00863,274273264.0,DefiLlama API
USDC,centrifuge-protocol,Avalanche,4.60542,4.60542,,259810244.0,DefiLlama API
USDY,ondo-yield-assets,Sei,3.55,3.55,,257246286.0,DefiLlama API
SENRLUSDV2,morpho-blue,Ethereum,6.55327,2.69174,3.86153,234138910.0,DefiLlama API
SDAI,sky-lending,Ethereum,1.25,1.25,,214549032.0,DefiLlama API
USDY,ondo-yield-assets,Solana,3.55,3.55,,181242969.0,DefiLlama API
REUSD,re,Ethereum,6.04011,6.04011,,152064971.0,DefiLlama API
APXUSD,apyx-protocol,Ethereum,14.2991,14.2991,,146876757.0,DefiLlama API
USDC,fluid-lending,Ethereum,5.97,5.17,0.8,141261988.0,DefiLlama API
USD1,lista-lending,BSC,1.66246,1.66246,0.0,137695432.0,DefiLlama API
RWAUSDI,multipli.fi,Ethereum,3.888,,,137313816.0,DefiLlama API
RWAUSDI,multipli.fi,Base,3.888,,,123817261.0,DefiLlama API
USDT,fluid-lending,Ethereum,5.88,4.96,0.92,123399559.0,DefiLlama API
AUSD,accountable,Monad,6.82999,6.5475,0.28249,118679690.0,DefiLlama API
BUIDL,blackrock-buidl,BSC,3.22119,3.22119,,110552446.0,DefiLlama API
SIRLOINUSDC,morpho-blue,Base,5.23248,2.7333,2.49918,110273286.0,DefiLlama API
