asset,symbol,timestamp_utc,open_usd,high_usd,low_usd,close_usd
BTC,BTCUSDT,2026-04-18T03:00:00+00:00,77292.53,77296.95,76962.67,77005.47
BTC,BTCUSDT,2026-04-18T04:00:00+00:00,77005.47,77162.08,76884.1,77100.74
BTC,BTCUSDT,2026-04-18T05:00:00+00:00,77100.73,77278.58,77100.73,77134.66
BTC,BTCUSDT,2026-04-18T06:00:00+00:00,77134.66,77217.0,77058.4,77136.01
BTC,BTCUSDT,2026-04-18T07:00:00+00:00,77136.01,77136.01,76890.0,76997.8
BTC,BTCUSDT,2026-04-18T08:00:00+00:00,76997.79,77048.0,76501.0,76738.63
BTC,BTCUSDT,2026-04-18T09:00:00+00:00,76738.62,76738.63,76409.37,76599.89
BTC,BTCUSDT,2026-04-18T10:00:00+00:00,76599.89,76599.9,76132.32,76189.56
BTC,BTCUSDT,2026-04-18T11:00:00+00:00,76189.55,76189.56,75763.76,76039.05
BTC,BTCUSDT,2026-04-18T12:00:00+00:00,76039.06,76300.0,76039.05,76206.97
BTC,BTCUSDT,2026-04-18T13:00:00+00:00,76206.98,76212.7,75797.53,76122.87
BTC,BTCUSDT,2026-04-18T14:00:00+00:00,76122.88,76288.4,75959.68,76249.99
BTC,BTCUSDT,2026-04-18T15:00:00+00:00,76250.0,76363.75,76003.97,76167.34
BTC,BTCUSDT,2026-04-18T16:00:00+00:00,76167.33,76211.57,75691.03,75943.35
BTC,BTCUSDT,2026-04-18T17:00:00+00:00,75943.34,75958.23,75778.69,75828.51
BTC,BTCUSDT,2026-04-18T18:00:00+00:00,75828.51,75844.66,75445.16,75651.78
BTC,BTCUSDT,2026-04-18T19:00:00+00:00,75651.78,75796.32,75574.22,75649.85
BTC,BTCUSDT,2026-04-18T20:00:00+00:00,75649.86,75834.3,75608.44,75754.78
BTC,BTCUSDT,2026-04-18T21:00:00+00:00,75754.77,75839.1,75599.64,75821.34
BTC,BTCUSDT,2026-04-18T22:00:00+00:00,75821.35,75873.1,75608.89,75813.53
BTC,BTCUSDT,2026-04-18T23:00:00+00:00,75813.53,75891.64,75685.69,75691.76
BTC,BTCUSDT,2026-04-19T00:00:00+00:00,75691.76,75847.42,75551.73,75693.01
BTC,BTCUSDT,2026-04-19T01:00:00+00:00,75693.0,75798.47,75678.46,75733.86
ETH,ETHUSDT,2026-04-18T03:00:00+00:00,2419.21,2419.83,2399.54,2405.04
ETH,ETHUSDT,2026-04-18T04:00:00+00:00,2405.03,2410.48,2399.52,2407.48
ETH,ETHUSDT,2026-04-18T05:00:00+00:00,2407.48,2413.54,2405.83,2408.95
ETH,ETHUSDT,2026-04-18T06:00:00+00:00,2408.94,2411.87,2405.52,2410.0
ETH,ETHUSDT,2026-04-18T07:00:00+00:00,2410.0,2411.12,2401.67,2403.71
ETH,ETHUSDT,2026-04-18T08:00:00+00:00,2403.71,2404.85,2367.39,2380.57
ETH,ETHUSDT,2026-04-18T09:00:00+00:00,2380.57,2380.93,2369.75,2376.04
ETH,ETHUSDT,2026-04-18T10:00:00+00:00,2376.03,2376.03,2353.88,2359.34
ETH,ETHUSDT,2026-04-18T11:00:00+00:00,2359.34,2360.47,2343.44,2352.96
ETH,ETHUSDT,2026-04-18T12:00:00+00:00,2352.96,2362.5,2351.15,2357.93
ETH,ETHUSDT,2026-04-18T13:00:00+00:00,2357.92,2360.07,2345.25,2355.13
ETH,ETHUSDT,2026-04-18T14:00:00+00:00,2355.13,2366.0,2349.72,2365.23
ETH,ETHUSDT,2026-04-18T15:00:00+00:00,2365.23,2369.66,2359.11,2363.64
ETH,ETHUSDT,2026-04-18T16:00:00+00:00,2363.64,2375.14,2357.57,2360.87
ETH,ETHUSDT,2026-04-18T17:00:00+00:00,2360.86,2364.87,2355.0,2361.46
ETH,ETHUSDT,2026-04-18T18:00:00+00:00,2361.47,2363.64,2339.92,2347.44
ETH,ETHUSDT,2026-04-18T19:00:00+00:00,2347.45,2356.02,2346.49,2348.59
ETH,ETHUSDT,2026-04-18T20:00:00+00:00,2348.59,2354.9,2344.96,2352.62
ETH,ETHUSDT,2026-04-18T21:00:00+00:00,2352.61,2355.33,2347.74,2355.33
ETH,ETHUSDT,2026-04-18T22:00:00+00:00,2355.32,2359.46,2348.63,2356.53
ETH,ETHUSDT,2026-04-18T23:00:00+00:00,2356.54,2359.5,2349.68,2350.32
ETH,ETHUSDT,2026-04-19T00:00:00+00:00,2350.33,2355.3,2344.35,2349.09
ETH,ETHUSDT,2026-04-19T01:00:00+00:00,2349.09,2353.0,2349.09,2350.27
