asset,symbol,timestamp_utc,open_usd,high_usd,low_usd,close_usd
BTC,BTCUSDT,2026-05-05T14:00:00+00:00,81330.0,81500.0,80939.87,81336.59
BTC,BTCUSDT,2026-05-05T15:00:00+00:00,81336.59,81689.2,81235.0,81525.19
BTC,BTCUSDT,2026-05-05T16:00:00+00:00,81525.19,81615.33,81050.04,81285.75
BTC,BTCUSDT,2026-05-05T17:00:00+00:00,81285.75,81458.26,81185.02,81270.6
BTC,BTCUSDT,2026-05-05T18:00:00+00:00,81270.61,81599.0,81270.61,81515.0
BTC,BTCUSDT,2026-05-05T19:00:00+00:00,81515.0,81680.0,81407.58,81606.35
BTC,BTCUSDT,2026-05-05T20:00:00+00:00,81606.35,81770.0,81510.13,81646.38
BTC,BTCUSDT,2026-05-05T21:00:00+00:00,81646.39,81791.48,81305.27,81407.11
BTC,BTCUSDT,2026-05-05T22:00:00+00:00,81407.11,81600.0,80817.72,81111.27
BTC,BTCUSDT,2026-05-05T23:00:00+00:00,81111.27,81222.03,80790.0,80905.52
BTC,BTCUSDT,2026-05-06T00:00:00+00:00,80905.53,81262.28,80731.14,81030.01
BTC,BTCUSDT,2026-05-06T01:00:00+00:00,81030.0,81534.23,80996.0,81439.34
BTC,BTCUSDT,2026-05-06T02:00:00+00:00,81439.34,81449.04,81047.01,81363.54
BTC,BTCUSDT,2026-05-06T03:00:00+00:00,81363.54,81760.84,81358.17,81581.69
BTC,BTCUSDT,2026-05-06T04:00:00+00:00,81581.7,81649.99,81270.0,81331.1
BTC,BTCUSDT,2026-05-06T05:00:00+00:00,81331.1,81360.3,81060.0,81333.0
BTC,BTCUSDT,2026-05-06T06:00:00+00:00,81333.0,81516.9,81211.34,81476.71
BTC,BTCUSDT,2026-05-06T07:00:00+00:00,81476.71,81611.0,81307.81,81359.82
BTC,BTCUSDT,2026-05-06T08:00:00+00:00,81359.82,81986.0,81328.68,81945.66
BTC,BTCUSDT,2026-05-06T09:00:00+00:00,81945.66,82060.0,81682.7,81997.0
BTC,BTCUSDT,2026-05-06T10:00:00+00:00,81997.0,82390.0,81953.25,82290.04
BTC,BTCUSDT,2026-05-06T11:00:00+00:00,82290.03,82850.0,82261.6,82522.89
BTC,BTCUSDT,2026-05-06T12:00:00+00:00,82522.88,82539.33,82460.0,82460.0
ETH,ETHUSDT,2026-05-05T14:00:00+00:00,2388.71,2392.36,2369.17,2378.78
ETH,ETHUSDT,2026-05-05T15:00:00+00:00,2378.78,2387.93,2375.5,2381.31
ETH,ETHUSDT,2026-05-05T16:00:00+00:00,2381.3,2383.38,2361.0,2365.94
ETH,ETHUSDT,2026-05-05T17:00:00+00:00,2365.94,2369.92,2359.71,2362.8
ETH,ETHUSDT,2026-05-05T18:00:00+00:00,2362.81,2374.78,2362.81,2372.28
ETH,ETHUSDT,2026-05-05T19:00:00+00:00,2372.28,2376.73,2369.33,2371.94
ETH,ETHUSDT,2026-05-05T20:00:00+00:00,2371.94,2387.0,2371.21,2382.41
ETH,ETHUSDT,2026-05-05T21:00:00+00:00,2382.41,2388.54,2368.9,2375.43
ETH,ETHUSDT,2026-05-05T22:00:00+00:00,2375.43,2381.68,2354.34,2367.51
ETH,ETHUSDT,2026-05-05T23:00:00+00:00,2367.51,2369.75,2355.0,2360.77
ETH,ETHUSDT,2026-05-06T00:00:00+00:00,2360.76,2367.72,2355.0,2364.63
ETH,ETHUSDT,2026-05-06T01:00:00+00:00,2364.63,2376.99,2362.75,2373.19
ETH,ETHUSDT,2026-05-06T02:00:00+00:00,2373.2,2373.7,2360.0,2369.75
ETH,ETHUSDT,2026-05-06T03:00:00+00:00,2369.75,2380.87,2368.08,2376.8
ETH,ETHUSDT,2026-05-06T04:00:00+00:00,2376.81,2379.4,2361.25,2366.08
ETH,ETHUSDT,2026-05-06T05:00:00+00:00,2366.08,2366.99,2355.0,2365.03
ETH,ETHUSDT,2026-05-06T06:00:00+00:00,2365.03,2371.29,2361.0,2370.52
ETH,ETHUSDT,2026-05-06T07:00:00+00:00,2370.53,2375.0,2368.57,2371.74
ETH,ETHUSDT,2026-05-06T08:00:00+00:00,2371.74,2396.19,2369.16,2394.33
ETH,ETHUSDT,2026-05-06T09:00:00+00:00,2394.32,2418.39,2384.8,2412.76
ETH,ETHUSDT,2026-05-06T10:00:00+00:00,2412.77,2414.43,2405.18,2410.2
ETH,ETHUSDT,2026-05-06T11:00:00+00:00,2410.2,2423.74,2408.34,2410.47
ETH,ETHUSDT,2026-05-06T12:00:00+00:00,2410.47,2412.39,2409.6,2411.24
