asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
USDY,ondo-yield-assets,Stellar,3.55,3.55,,124036808.0,DefiLlama API
USDT,fluid-lending,Ethereum,5.15,3.42,1.73,120565436.0,DefiLlama API
RWAUSDI,multipli.fi,Base,3.888,,,110010150.0,DefiLlama API
WSRUSD,reservoir-protocol,Ethereum,4.65326,,,109382931.0,DefiLlama API
GTUSDCP,morpho-blue,Ethereum,3.26561,3.26561,0.0,108553207.0,DefiLlama API
APXUSD,apyx-protocol,Ethereum,12.02105,12.02105,,99998840.0,DefiLlama API
STCUSD,cap,Ethereum,5.11113,,,99418324.0,DefiLlama API
JUPUSD,jupiter-lend,Solana,5.02184,2.50067,2.52117,94509028.0,DefiLlama API
USDT,justlend,Tron,1.56011,1.56011,0.0,93725562.0,DefiLlama API
SUSDF,falcon-finance,Ethereum,5.52412,5.52412,,81109690.0,DefiLlama API
PYUSD,euler-v2,Ethereum,5.63179,1.92246,3.70933,81055376.0,DefiLlama API
USDT,venus-core-pool,BSC,2.17273,2.17273,0.0,80702511.0,DefiLlama API
TBILL,openeden-tbill,Ethereum,3.29901,3.29901,,79750038.0,DefiLlama API
SDAI,sdai,Gnosis,4.28692,4.28692,,77534875.0,DefiLlama API
STEAKUSDTBETHENA,morpho-blue,Ethereum,5.41655,2.01655,3.4,75215129.0,DefiLlama API
U,lista-lending,BSC,0.41603,0.41603,0.0,69321400.0,DefiLlama API
MSUSD,mainstreet,Ethereum,11.99648,11.99648,0.0,67756456.0,DefiLlama API
GTUSDA,gauntlet,Base,4.76923,4.76923,,67702801.0,DefiLlama API
SFRAX,frax,Ethereum,1.24959,1.24959,,65373962.0,DefiLlama API
SAVUSD,avant-avusd,Avalanche,7.28711,7.28711,,63715814.0,DefiLlama API
STUSDT,stusdt,Tron,3.58129,,,61740526.0,DefiLlama API
GTUSDT,morpho-blue,Katana,3.67613,1.86894,1.80719,61688329.0,DefiLlama API
RLUSD,euler-v2,Ethereum,5.5593,1.73547,3.82383,59329496.0,DefiLlama API
SRUSDE,strata-markets,Ethereum,2.57184,2.57184,,52827563.0,DefiLlama API
STEAKEURCV,morpho-blue,Ethereum,4.0,4.0,0.0,52503786.0,DefiLlama API
SENPYUSDCORE,morpho-blue,Ethereum,1.95087,1.95087,0.0,50186306.0,DefiLlama API
SENPYUSDCOREV2,morpho-blue,Ethereum,1.95715,1.95715,0.0,50168032.0,DefiLlama API
USDC,avantis,Base,9.17629,9.17629,,47800484.0,DefiLlama API
SKYMONEYUSDSFLAGSHIP,morpho-blue,Ethereum,4.89872,0.36282,4.53589,47635058.0,DefiLlama API
VBSHUSDC,morpho-blue,Ethereum,3.02358,3.02358,0.0,46962810.0,DefiLlama API
USDCUSDT,fluid-dex,Ethereum,0.75715,0.75715,,45686337.0,DefiLlama API
USD1,dolomite,Ethereum,8.96721,3.19584,5.77137,43744301.0,DefiLlama API
PLASMAUSD,veda,Plasma,3.97634,3.8208,0.15554,43598178.0,DefiLlama API
SUSDU,unitas,Solana,10.19479,10.19479,,42798657.0,DefiLlama API
STEAKUSDC,morpho-blue,Katana,2.57969,1.19503,1.38466,41881492.0,DefiLlama API
SIUSD,infinifi,Ethereum,5.18243,5.18243,,41349529.0,DefiLlama API
USDC,venus-core-pool,BSC,1.13619,1.13619,0.0,40948977.0,DefiLlama API
USDC,fluid-lending,Arbitrum,5.89,5.06,0.83,40032345.0,DefiLlama API
USDC,fluid-lite,Ethereum,7.5,,,39981584.0,DefiLlama API
SUSDU,unitas,BSC,9.95608,9.95608,,39786859.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,3.75,,,39395434.0,DefiLlama API
USDC,euler-v2,Ethereum,3.80479,3.80479,,37687185.0,DefiLlama API
USCC,superstate-uscc,Solana,4.47222,4.47222,,37493989.0,DefiLlama API
USDC,goldfinch,Ethereum,10.06459,10.06459,,37248457.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,3.03,,,36634625.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,4.48372,4.48372,,35827998.0,DefiLlama API
EARNAUSD,upshift,Monad,7.47146,6.07356,1.3979,35675268.0,DefiLlama API
USDO,openeden-usdo,Ethereum,3.2411,3.2411,,35278108.0,DefiLlama API
YUSD,aegis,Ethereum,3.28,,,34168999.0,DefiLlama API
SFRXUSD,frax,Ethereum,3.89944,3.89944,,30765395.0,DefiLlama API
