asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
LIQUIDUSD,ether.fi-liquid,Ethereum,3.98369,3.98369,,38931597.0,DefiLlama API
SUSDU,unitas,BSC,9.95614,9.95614,,38128439.0,DefiLlama API
USDC,venus-core-pool,BSC,1.60199,1.60199,0.0,37999057.0,DefiLlama API
USDC,goldfinch,Ethereum,10.06441,10.06441,,37247806.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,3.28,,,36915592.0,DefiLlama API
USDS,yearn-finance,Ethereum,3.79594,3.79594,0.0,35845532.0,DefiLlama API
SKYMONEYUSDSFLAGSHIP,morpho-blue,Ethereum,6.2218,0.53367,5.68814,35649660.0,DefiLlama API
EARNAUSD,upshift,Monad,4.16013,1.65722,2.50291,35486485.0,DefiLlama API
USDO,openeden-usdo,Ethereum,3.24427,3.24427,,34935620.0,DefiLlama API
YUSD,aegis,Ethereum,3.17,,,34190564.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,6.36,,,32998104.0,DefiLlama API
USDC,fluid-lending,Arbitrum,5.68,4.64,1.04,31728819.0,DefiLlama API
BBQUSDT,morpho-blue,Ethereum,3.2338,3.2338,0.0,31145254.0,DefiLlama API
