protocol,chain,asset,supply_apy_pct,rewards_apy_pct,total_apy_pct,borrow_apy_pct,tvl_usd,total_supply_usd,total_borrow_usd,utilization_pct,supply_cap_usd,borrow_cap_usd,available_liquidity_usd,can_be_collateral,is_paused,is_frozen,data_completeness,risk_note,safety_rank,pool_id,source_primary,source_tags,updated_at_utc
Aave,Ethereum,DAI,3.856908738029019,,3.78388,5.631081327151889,8655115.0,,,92.10930038915616,199938188.0,179944369.2,8653881.851816764,False,False,False,6,审计成熟/头部流动性,1,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-18T12:03:23.045904+00:00
Aave,Ethereum,PYUSD,2.900364150242308,,2.8591,4.384027504369996,2884430.0,,,74.04058200791563,20998950.42,17999100.36,2884659.2073905747,True,False,False,6,审计成熟/头部流动性,1,d118f505-e75f-4152-bad3-49a2dc7482bf,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-18T12:03:23.046169+00:00
Aave,Ethereum,USDT,2.522131212915049,4.26,6.75093,3.529742192791811,80438042.0,,,79.78408699680219,3477913218.0,2572456500.9,612928601.6919124,True,False,False,7,审计成熟/头部流动性,2,a90d554a-b548-4f50-b03e-9dcb724b7777,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-18T12:03:23.045669+00:00
Aave,Ethereum,USDC,3.2691624933230434,3.57,6.78704,4.020864188109248,65030003.0,,,90.6676608291004,2499500000.0,2249550000.0,198013838.38612083,True,False,False,7,审计成熟/头部流动性,2,6f00d46b-8735-49ae-9ced-2a0fccc56ad0,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-18T12:03:23.045691+00:00
Aave,Ethereum,USDS,0.14355823110341515,3.41904,3.56249,5.683866656291492,11436493.0,,,3.46008289148061,49992945.0,34195174.38,11436404.758409956,False,False,False,7,审计成熟/头部流动性,2,e65588a1-27ad-4e20-9232-68a6cfaccf63,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-18T12:03:23.045862+00:00
Aave,Base,USDC,3.1351774371211163,,3.08769,4.228226334956273,31251864.0,,,82.82548129658423,229984346.2,206985911.58,31271620.024136037,True,False,False,6,审计成熟/头部流动性,2,7e0661bf-8cf3-45e6-9424-31916d4c7b84,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-18T12:03:23.045745+00:00
Aave,Arbitrum,USDC,2.806358822376725,,2.73745,3.7661741578373946,29166860.0,,,83.18216122197258,249985552.5,224986997.25,28239610.50150729,True,False,False,6,审计成熟/头部流动性,2,d9fa8e14-0447-4207-9ae8-7810199dfa1f,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-18T12:03:23.045756+00:00
Aave,Arbitrum,DAI,2.006887632213287,,1.98701,3.911163027537777,1106900.0,,,69.05893619822378,4898707.821,4408837.0389,1106843.2549263807,False,False,False,6,审计成熟/头部流动性,2,a8e3d841-2788-4647-ad54-5a36fac451b1,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-18T12:03:23.046545+00:00
Spark,Ethereum,USDT,2.75,,2.75,,410237214.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,a5d67f7e-5b51-4a9d-969d-caf051a7f5a4,DefiLlama,DefiLlama,2026-07-18T12:03:23.045585+00:00
Spark,Ethereum,USDC,3.6,,3.6,,276305308.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,c5c74dd1-995c-4445-9d84-3e710bad7d52,DefiLlama,DefiLlama,2026-07-18T12:03:23.045603+00:00
