exchange,asset,spot_price_usd,mark_price_usd,index_price_usd,basis_pct,funding_rate_pct,funding_interval_hours,annual_funding_pct,open_interest_contracts,quote_ccy
OKX,BTC,64131.2,64111.9,,,0.00841490418138,8.0,9.214320078611102,30791.355000000178,USDT
OKX,ETH,1847.07,1846.13,,,-0.00183431721766,8.0,-2.0085773533377,713014.9330000023,USDT
