protocol,chain,asset,supply_apy_pct,rewards_apy_pct,total_apy_pct,borrow_apy_pct,tvl_usd,total_supply_usd,total_borrow_usd,utilization_pct,supply_cap_usd,borrow_cap_usd,available_liquidity_usd,can_be_collateral,is_paused,is_frozen,data_completeness,risk_note,safety_rank,pool_id,source_primary,source_tags,updated_at_utc
Aave,Ethereum,USDT,3.058362260410759,,3.0033,3.888575177604721,263992640.0,,,87.74205687597048,2598986000.0,2339087400.0,260705163.07785752,True,False,False,6,审计成熟/头部流动性,1,f981a304-bb6c-45b8-b0c5-fd2f515ad23a,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-14T12:03:09.194179+00:00
Aave,Ethereum,USDC,3.5276363270028215,,3.59161,4.269057478680307,161593637.0,,,92.14407409339105,2499325000.0,2249392500.0,164220880.13728055,True,False,False,6,审计成熟/头部流动性,1,aa70268e-4b52-42bf-a116-608b370f9501,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-14T12:03:09.194202+00:00
Aave,Ethereum,USDS,0.5818799980741447,,0.58019,5.7728485615299725,22687193.0,,,13.783851476154208,49984314.0,34189270.776,22686655.093747515,False,False,False,6,审计成熟/头部流动性,1,e65588a1-27ad-4e20-9232-68a6cfaccf63,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-14T12:03:09.194370+00:00
Aave,Ethereum,DAI,3.0334819350064524,,2.98823,4.763514417974283,17629856.0,,,85.62510813179287,199951072.0,179955964.8,17630549.713163294,False,False,False,6,审计成熟/头部流动性,1,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-14T12:03:09.194407+00:00
Aave,Ethereum,PYUSD,4.062405047143514,,3.98206,5.087763088995566,1773066.0,,,89.15772632265319,44996253.3,39996669.6,1773493.8709930142,True,False,False,6,审计成熟/头部流动性,1,d118f505-e75f-4152-bad3-49a2dc7482bf,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-14T12:03:09.194834+00:00
Aave,Base,USDC,3.1793863940831413,,3.13082,4.258088512164988,30363379.0,,,83.39841639990588,229947113.8,206952402.42,30385844.761081487,True,False,False,6,审计成熟/头部流动性,2,7e0661bf-8cf3-45e6-9424-31916d4c7b84,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-14T12:03:09.194313+00:00
Aave,Arbitrum,USDC,3.181825032593092,,3.12696,4.011296922298628,19284752.0,,,88.49097572361758,249935425.0,224941882.5,19144542.488883484,True,False,False,6,审计成熟/头部流动性,2,d9fa8e14-0447-4207-9ae8-7810199dfa1f,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-14T12:03:09.194394+00:00
Aave,Arbitrum,DAI,2.2711199187115305,,2.2457,4.163040657871788,1028362.0,,,73.41683175541806,4898567.926,4408711.1334,1028380.2299675138,False,False,False,6,审计成熟/头部流动性,2,a8e3d841-2788-4647-ad54-5a36fac451b1,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-14T12:03:09.195006+00:00
Spark,Ethereum,USDT,2.5,,2.5,,1173684211.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,a5d67f7e-5b51-4a9d-969d-caf051a7f5a4,DefiLlama,DefiLlama,2026-05-14T12:03:09.194121+00:00
Spark,Ethereum,USDC,3.65,,3.65,,948512454.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,c5c74dd1-995c-4445-9d84-3e710bad7d52,DefiLlama,DefiLlama,2026-05-14T12:03:09.194152+00:00
