asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
SENRLUSDV2,morpho-blue,Ethereum,5.52527,1.82527,3.7,106399661.0,DefiLlama API
SENRLUSD,morpho-blue,Ethereum,1.82324,1.82324,0.0,106399644.0,DefiLlama API
GTUSDCP,morpho-blue,Ethereum,4.68213,4.34947,0.33265,106036330.0,DefiLlama API
WSRUSD,reservoir-protocol,Ethereum,4.65326,,,105748623.0,DefiLlama API
STEAKUSDT,morpho-blue,Ethereum,4.39172,3.95738,0.43433,98734898.0,DefiLlama API
USDT,venus-core-pool,BSC,2.00317,2.00317,0.0,92669341.0,DefiLlama API
STCUSD,cap,Ethereum,5.73397,,,91184966.0,DefiLlama API
JUPUSD,jupiter-lend,Solana,5.52529,3.00412,2.52117,86380488.0,DefiLlama API
SUSDF,falcon-finance,Ethereum,5.93423,5.93423,,84619276.0,DefiLlama API
TBILL,openeden-tbill,Ethereum,3.67818,3.67818,,79708358.0,DefiLlama API
SDAI,sdai,Gnosis,4.37103,,,78964799.0,DefiLlama API
APXUSD,apyx-protocol,Ethereum,10.38071,10.38071,,70111445.0,DefiLlama API
USDT,venus-flux,BSC,6.84,1.17,5.67,69768109.0,DefiLlama API
U,lista-lending,BSC,0.37353,0.37353,0.0,69341002.0,DefiLlama API
GTUSDA,gauntlet,Base,4.54337,4.54337,,67366508.0,DefiLlama API
GTUSDT,morpho-blue,Katana,2.37767,1.73678,0.64088,65799766.0,DefiLlama API
SAVUSD,avant-avusd,Avalanche,8.1869,8.1869,,61066803.0,DefiLlama API
STUSDT,stusdt,Tron,3.59386,,,61006153.0,DefiLlama API
SRUSDE,strata-markets,Ethereum,3.99465,3.99465,,60296856.0,DefiLlama API
USCC,superstate-uscc,Solana,4.0985,4.0985,,59877548.0,DefiLlama API
MSUSD,mainstreet,Ethereum,11.99119,11.99119,0.0,57241384.0,DefiLlama API
STEAKEURCV,morpho-blue,Ethereum,0.33029,0.30105,0.02923,54217597.0,DefiLlama API
STEAKUSDTBETHENA,morpho-blue,Ethereum,6.50488,3.10488,3.4,50175686.0,DefiLlama API
SENPYUSDCORE,morpho-blue,Ethereum,2.86564,2.39691,0.46872,50129851.0,DefiLlama API
SENPYUSDCOREV2,morpho-blue,Ethereum,3.15487,2.68711,0.46775,50115846.0,DefiLlama API
USDC,avantis,Base,10.51291,10.51291,,50093210.0,DefiLlama API
USDCUSDT,fluid-dex,Ethereum,1.34331,1.34331,,48835112.0,DefiLlama API
VBSHUSDC,morpho-blue,Ethereum,3.97196,3.97196,0.0,46887352.0,DefiLlama API
SUSDU,unitas,Solana,10.26102,10.26102,,46008491.0,DefiLlama API
PLASMAUSD,veda,Plasma,13.26606,13.11052,0.15554,42980949.0,DefiLlama API
STEAKUSDC,morpho-blue,Katana,4.18406,3.25486,0.92921,41291492.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,4.01575,4.01575,,41238828.0,DefiLlama API
USDC,venus-core-pool,BSC,1.46328,1.46328,0.0,39756333.0,DefiLlama API
SIUSD,infinifi,Ethereum,6.36732,6.36732,,39658428.0,DefiLlama API
SKYMONEYUSDSFLAGSHIP,morpho-blue,Ethereum,5.9006,0.38802,5.51257,39334889.0,DefiLlama API
SUSDU,unitas,BSC,9.94428,9.94428,,38027498.0,DefiLlama API
RLUSD,euler-v2,Ethereum,6.08746,2.08442,4.00304,37916795.0,DefiLlama API
USDC,goldfinch,Ethereum,10.06441,10.06441,,37247308.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,3.28,,,36915592.0,DefiLlama API
PYUSD,euler-v2,Ethereum,7.30645,3.13784,4.16861,36432588.0,DefiLlama API
USDS,yearn-finance,Ethereum,3.72969,3.72969,0.0,35838401.0,DefiLlama API
EARNAUSD,upshift,Monad,5.63952,3.15629,2.48323,35593089.0,DefiLlama API
USDO,openeden-usdo,Ethereum,3.24455,3.24455,,34932515.0,DefiLlama API
YUSD,aegis,Ethereum,3.29,,,34190564.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,6.29,,,33017555.0,DefiLlama API
USDC,fluid-lending,Arbitrum,5.62,4.56,1.06,31690116.0,DefiLlama API
BBQUSDT,morpho-blue,Ethereum,4.05193,4.05193,0.0,31444935.0,DefiLlama API
