asset,daily_rate_pct,annual_rate_pct,borrow_limit,source,updated_at_utc
BTC,0.001142,0.4168300000000001,60.0,taoli,2026-04-24T12:01:03.504181+00:00
ETH,0.005725,2.0896250000000003,400.0,taoli,2026-04-24T12:01:03.504260+00:00
USDC,0.007405,2.702825,100000.0,taoli,2026-04-24T12:01:03.503682+00:00
USDT,0.008208,2.99592,100000.0,taoli,2026-04-24T12:01:03.503423+00:00
