exchange,asset,spot_price_usd,mark_price_usd,index_price_usd,basis_pct,funding_rate_pct,funding_interval_hours,annual_funding_pct,open_interest_contracts,quote_ccy
Binance,BTC,78233.85,78192.47615217,78232.0976087,-0.050646036270408194,-0.001171,8.0,-1.2822449999999999,96340.438,USDT
Binance,ETH,2328.44,2327.15,2328.56930233,-0.060951689459264206,-0.009713,8.0,-10.635734999999999,2055591.517,USDT
OKX,BTC,78228.4,78190.0,,,-0.00138235283536,8.0,-1.5136763547192,34975.65930000027,USDT
OKX,ETH,2328.5,2327.08,,,-0.009688744881050001,8.0,-10.609175644749753,668995.1420000015,USDT
