exchange,asset,spot_price_usd,mark_price_usd,index_price_usd,basis_pct,funding_rate_pct,funding_interval_hours,annual_funding_pct,open_interest_contracts,quote_ccy
OKX,BTC,77154.3,77130.7,,,-0.00391461391397,8.0,-4.28650223579715,30952.906900000176,USDT
OKX,ETH,2314.13,2313.22,,,0.00487671851596,8.0,5.3400067749761995,659760.7720000006,USDT
