protocol,chain,asset,supply_apy_pct,rewards_apy_pct,total_apy_pct,borrow_apy_pct,tvl_usd,total_supply_usd,total_borrow_usd,utilization_pct,supply_cap_usd,borrow_cap_usd,available_liquidity_usd,can_be_collateral,is_paused,is_frozen,data_completeness,risk_note,safety_rank,pool_id,source_primary,source_tags,updated_at_utc
Aave,Ethereum,USDS,2.6708721236014634,,1.93535,6.161537330422645,15704821.0,,,58.778019332716724,79992559.2,75992931.24,9802910.650402319,False,False,False,6,审计成熟/头部流动性,1,e65588a1-27ad-4e20-9232-68a6cfaccf63,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-22T12:01:54.461333+00:00
Aave,Ethereum,DAI,28.96230667318081,,9.57368,40.99760089820045,7171182.0,,,98.71020171918364,200026000.0,180023400.0,1459000.8792868499,False,False,False,6,审计成熟/头部流动性,1,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-22T12:01:54.461520+00:00
Aave,Ethereum,PYUSD,3.815601478849385,,3.74461,4.947696046142894,4242237.0,,,86.1568284081682,499970635.0,299982381.0,4243115.072530524,True,False,False,6,审计成熟/头部流动性,1,d118f505-e75f-4152-bad3-49a2dc7482bf,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-22T12:01:54.461672+00:00
Aave,Ethereum,USDC,13.425638601519022,,3.82689,15.024767350418438,2297712.0,,,99.99784387587793,7498680225.0,6998768210.0,40692.838021,True,False,False,6,审计成熟/头部流动性,1,27296bf9-617a-46e4-9d6d-eefc71e9e0b6,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-22T12:01:54.461898+00:00
Aave,Ethereum,USDT,13.422974504257521,,12.59998,15.022067719173183,22219.0,,,99.99623888289494,9501805000.0,8801672000.0,82382.0496860133,True,False,False,6,审计成熟/头部流动性,1,f981a304-bb6c-45b8-b0c5-fd2f515ad23a,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-22T12:01:54.465581+00:00
Aave,Base,USDC,4.90328370789784,,4.59359,5.9969664049075515,15876530.0,,,91.32391273004143,685021848.0,484873900.0,15443783.721274178,True,False,False,6,审计成熟/头部流动性,2,7e0661bf-8cf3-45e6-9424-31916d4c7b84,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-22T12:01:54.461323+00:00
Aave,Arbitrum,USDC,9.509580259777103,,8.75284,11.030642355512379,6105392.0,,,96.46357990788147,512168707.756,386800845.268,5553519.780537081,True,False,False,6,审计成熟/头部流动性,2,d9fa8e14-0447-4207-9ae8-7810199dfa1f,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-22T12:01:54.461561+00:00
Aave,Arbitrum,DAI,10.08348243949702,,9.64726,14.901398559038856,252454.0,,,92.22234648424292,9824925.1243,7488564.93682,253606.63263190837,False,False,False,6,审计成熟/头部流动性,2,a8e3d841-2788-4647-ad54-5a36fac451b1,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-22T12:01:54.463073+00:00
Spark,Ethereum,USDT,3.0,,3.0,,904768261.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,a5d67f7e-5b51-4a9d-969d-caf051a7f5a4,DefiLlama,DefiLlama,2026-04-22T12:01:54.461058+00:00
Spark,Ethereum,USDC,3.75,,3.75,,490746504.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,c5c74dd1-995c-4445-9d84-3e710bad7d52,DefiLlama,DefiLlama,2026-04-22T12:01:54.461106+00:00
Spark,Ethereum,USDS,2.54746,,2.54746,,96152764.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,0ed981dc-b49d-426d-ade5-6014728b1ef9,DefiLlama,DefiLlama,2026-04-22T12:01:54.461175+00:00
Spark,Ethereum,PYUSD,0.39383,,0.39383,,88813675.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,995b269a-8409-4c55-b97e-868f443b432e,DefiLlama,DefiLlama,2026-04-22T12:01:54.461189+00:00
Spark,Ethereum,SUSDS,0.0,,0.0,,3431426.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,d3694b72-5bc4-44c9-8ab6-1fc7941d216a,DefiLlama,DefiLlama,2026-04-22T12:01:54.461754+00:00
Compound,Ethereum,USDS,16.5690239017968,0.0,16.5690239017968,19.0139392875456,1963663.6069917043,1963663.6069917043,1849203.5492331162,94.17053313768243,,,,,,,9,成熟协议/资金利用率驱动,3,0x5d409e56d886231adaf00c8775665ad0f9897b56,Compound API,Compound API,2026-04-22T12:02:06.181968+00:00
Compound,Ethereum,USDC,2.4835274744256,0.1221516832877983,2.6056791577133986,3.4163173903968005,385694152.55082816,385694152.55082816,266078346.91661265,68.98687432668957,,,,,,,9,成熟协议/资金利用率驱动,4,0xc3d688b66703497daa19211eedff47f25384cdc3,DefiLlama+Compound API,"DefiLlama,Compound API",2026-04-22T12:02:06.181891+00:00
Compound,Ethereum,USDT,4.320847849464,0.1404587853325991,4.461306634796599,5.21749567404,182958306.56407097,182958306.56407097,165281257.85211796,90.33818768958255,,,,,,,9,成熟协议/资金利用率驱动,4,0x3afdc9bca9213a35503b077a6072f3d0d5ab0840,DefiLlama+Compound API,"DefiLlama,Compound API",2026-04-22T12:02:06.181945+00:00
Compound,Arbitrum,USDC,2.339173433808,0.0,2.339173433808,3.3049322100144005,21121908.19084954,21121908.19084954,13724392.167186502,64.97703992062473,,,,,,,9,成熟协议/资金利用率驱动,4,0x9c4ec768c28520b50860ea7a15bd7213a9ff58bf,DefiLlama+Compound API,"DefiLlama,Compound API",2026-04-22T12:02:06.181994+00:00
Compound,Arbitrum,USDT,2.0044271413872004,0.0,2.0044271413872004,3.0466382481936,19768364.659333855,19768364.659333855,11006735.833453637,55.678531731313505,,,,,,,9,成熟协议/资金利用率驱动,4,0xd98be00b5d27fc98112bde293e487f8d4ca57d07,DefiLlama+Compound API,"DefiLlama,Compound API",2026-04-22T12:02:06.182014+00:00
Compound,Base,USDC,4.2268704527808,0.0,4.2268704527808,5.1116387796864,9631458.151819274,9631458.151819274,8698052.685666421,90.30878299666304,,,,,,,9,成熟协议/资金利用率驱动,4,0xb125e6687d4313864e53df431d5425969c15eb2f,DefiLlama+Compound API,"DefiLlama,Compound API",2026-04-22T12:02:06.182035+00:00
Compound,Base,USDS,2.7581169168432,0.0,2.7581169168432,4.0538119570704,838505.0012770855,838505.0012770855,428277.3414145279,51.07623924888064,,,,,,,9,成熟协议/资金利用率驱动,4,0x2c776041ccfe903071af44aa147368a9c8eea518,Compound API,Compound API,2026-04-22T12:02:06.182056+00:00
Morpho,Ethereum,USDC,7.510662104155301,0.0,7.510662104155301,8.477060746781362,161308.07865923093,161308.07865923093,143611.36800977675,89.02924714214771,,,,,,,9,需关注金库与奖励口径差异,4,0xfd0d72a4f0469598b566b1bc5fe64835f828f90b1fb7d746148c086164cd4cc2,Morpho API,Morpho API,2026-04-22T12:02:08.340104+00:00
Morpho,Ethereum,USDT,5.939486828433656,0.0,5.939486828433656,6.514202216787302,115025.83837114526,115025.83837114526,105164.90305416436,91.42719978691798,,,,,,,9,需关注金库与奖励口径差异,4,0xfd039edc69eac5eaab4a10463fdbcaca75d6eddb1f0e00248d73fc977fb2554b,Morpho API,Morpho API,2026-04-22T12:02:08.340134+00:00
Morpho,Ethereum,SUSDS,,,0.0,,164993854.0,,,,,,,,,,0,需关注金库与奖励口径差异,4,9469cde6-65d8-4bbb-ade6-8a89f1728403,DefiLlama,DefiLlama,2026-04-22T12:01:54.461129+00:00
Morpho,Base,USDC,27.13257289092582,,27.13257289092582,27.13257289092582,1255674.2690245674,1255674.2690245674,1255674.2690245674,100.0,,,,,,,8,需关注金库与奖励口径差异,5,0xff0f2bd52ca786a4f8149f96622885e880222d8bed12bbbf5950296be8d03f89,DefiLlama+Morpho API,"DefiLlama,Morpho API",2026-04-22T12:02:08.339653+00:00
