source,asset,daily_rate_pct,annual_rate_pct,borrow_limit,tier,rate_basis,updated_at_utc
Binance,USDT,0.009105,3.323325,500000.0,VIP0,daily,2026-05-22T12:01:58.084105+00:00
OKX,USDT,0.0068639999999999994,2.50536,5000000.0,Public,daily,2026-05-22T12:01:59.102393+00:00
Backpack,USDT,0.01129443129680052,4.12246742333219,50000000.0,Public,annual,2026-05-22T12:02:01.025748+00:00
Binance,USDC,0.010985,4.009525,500000.0,VIP0,daily,2026-05-22T12:01:58.084238+00:00
OKX,USDC,0.0068639999999999994,2.50536,1000000.0,Public,daily,2026-05-22T12:01:59.102426+00:00
Backpack,USDC,0.006179018566810891,2.255341776885975,300000000.0,Public,annual,2026-05-22T12:02:01.025836+00:00
Binance,BTC,0.001119,0.40843499999999994,100.0,VIP0,daily,2026-05-22T12:01:58.085051+00:00
OKX,BTC,0.001392,0.50808,175.0,Public,daily,2026-05-22T12:01:59.102626+00:00
Backpack,BTC,0.0013965355801918498,0.5097354867700252,3000.0,Public,annual,2026-05-22T12:02:01.025950+00:00
Binance,ETH,0.0063089999999999995,2.302785,2000.0,VIP0,daily,2026-05-22T12:01:58.085094+00:00
OKX,ETH,0.004128,1.5067199999999998,7000.0,Public,daily,2026-05-22T12:01:59.102635+00:00
Backpack,ETH,0.0029593822701347874,1.0801745285991973,20000.0,Public,annual,2026-05-22T12:02:01.025969+00:00
