protocol,chain,asset,supply_apy_pct,rewards_apy_pct,total_apy_pct,borrow_apy_pct,tvl_usd,total_supply_usd,total_borrow_usd,utilization_pct,supply_cap_usd,borrow_cap_usd,available_liquidity_usd,can_be_collateral,is_paused,is_frozen,data_completeness,risk_note,safety_rank,pool_id,source_primary,source_tags,updated_at_utc
Aave,Ethereum,DAI,2.7249206979979212,,2.68842,4.512699914589063,23079486.0,,,81.21471509678543,199962174.0,179965956.6,23084494.301584333,False,False,False,6,审计成熟/头部流动性,1,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-22T12:02:03.677844+00:00
Aave,Ethereum,USDS,0.1850715175556106,,0.12907,5.692422951567408,18906943.0,,,4.453052287128922,49979450.0,34185943.8,13040352.661783256,False,False,False,6,审计成熟/头部流动性,1,e65588a1-27ad-4e20-9232-68a6cfaccf63,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-22T12:02:03.677874+00:00
Aave,Ethereum,PYUSD,2.878942695625646,,2.83828,4.369846717159069,4463080.0,,,73.73416319560894,20998959.24,17999107.92,4464397.562318843,True,False,False,6,审计成熟/头部流动性,1,d118f505-e75f-4152-bad3-49a2dc7482bf,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-22T12:02:03.678095+00:00
Aave,Ethereum,USDT,2.6774081479993517,4.23,6.86911,3.6372922986221807,81363079.0,,,82.17215073698135,2597504000.0,2337753600.0,428967156.1202591,True,False,False,7,审计成熟/头部流动性,2,a90d554a-b548-4f50-b03e-9dcb724b7777,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-22T12:02:03.677738+00:00
Aave,Ethereum,USDC,4.1842255915836875,4.53,8.64834,5.034233328377831,45658707.0,,,92.7290038460335,2499175000.0,2249257500.0,147672124.71558383,True,False,False,7,审计成熟/头部流动性,2,6f00d46b-8735-49ae-9ced-2a0fccc56ad0,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-22T12:02:03.677781+00:00
Aave,Base,USDC,3.166778566291739,,3.12976,4.2495935943121985,29595239.0,,,83.23544770545932,229938304.8,206944474.32,29880023.135248076,True,False,False,6,审计成熟/头部流动性,2,7e0661bf-8cf3-45e6-9424-31916d4c7b84,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-22T12:02:03.677813+00:00
Aave,Arbitrum,USDC,3.010897540862993,,2.9656,3.9016203033892,22930388.0,,,86.11717057989651,249928025.0,224935222.5,22911711.29934652,True,False,False,6,审计成熟/头部流动性,2,d9fa8e14-0447-4207-9ae8-7810199dfa1f,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-22T12:02:03.677850+00:00
Aave,Arbitrum,DAI,2.138401915430194,,2.11586,4.038457941228566,1080464.0,,,71.26311670073527,4899386.471,4409447.8239,1080558.7359768832,False,False,False,6,审计成熟/头部流动性,2,a8e3d841-2788-4647-ad54-5a36fac451b1,DefiLlama+Aave API,"DefiLlama,Aave API",2026-05-22T12:02:03.678485+00:00
Spark,Ethereum,USDT,2.5,,2.5,,1359809745.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,a5d67f7e-5b51-4a9d-969d-caf051a7f5a4,DefiLlama,DefiLlama,2026-05-22T12:02:03.677604+00:00
Spark,Ethereum,USDC,3.65,,3.65,,403226388.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,c5c74dd1-995c-4445-9d84-3e710bad7d52,DefiLlama,DefiLlama,2026-05-22T12:02:03.677647+00:00
