asset,symbol,timestamp_utc,open_usd,high_usd,low_usd,close_usd
BTC,BTCUSDT,2026-03-02T14:00:00+00:00,65440.01,67220.81,65259.21,67177.06
BTC,BTCUSDT,2026-03-02T15:00:00+00:00,67177.05,69617.74,66975.29,69130.2
BTC,BTCUSDT,2026-03-02T16:00:00+00:00,69130.2,70096.0,68933.69,69428.62
BTC,BTCUSDT,2026-03-02T17:00:00+00:00,69428.62,69578.0,68793.88,69198.0
BTC,BTCUSDT,2026-03-02T18:00:00+00:00,69198.0,69268.15,68727.83,68877.67
BTC,BTCUSDT,2026-03-02T19:00:00+00:00,68877.67,69049.32,68576.18,68966.53
BTC,BTCUSDT,2026-03-02T20:00:00+00:00,68966.52,69505.0,68584.9,69106.58
BTC,BTCUSDT,2026-03-02T21:00:00+00:00,69106.58,69539.77,69000.71,69413.82
BTC,BTCUSDT,2026-03-02T22:00:00+00:00,69413.82,69501.62,69136.36,69440.49
BTC,BTCUSDT,2026-03-02T23:00:00+00:00,69440.48,69479.58,68740.0,68830.06
BTC,BTCUSDT,2026-03-03T00:00:00+00:00,68830.06,69166.61,68644.38,69092.88
BTC,BTCUSDT,2026-03-03T01:00:00+00:00,69092.89,69258.08,68755.0,68760.01
BTC,BTCUSDT,2026-03-03T02:00:00+00:00,68760.01,68774.13,68210.71,68512.17
BTC,BTCUSDT,2026-03-03T03:00:00+00:00,68512.17,68550.0,68231.47,68377.94
BTC,BTCUSDT,2026-03-03T04:00:00+00:00,68377.94,68454.63,68050.11,68123.2
BTC,BTCUSDT,2026-03-03T05:00:00+00:00,68123.19,68617.42,67845.84,67947.75
BTC,BTCUSDT,2026-03-03T06:00:00+00:00,67947.75,68250.24,67800.0,68106.73
BTC,BTCUSDT,2026-03-03T07:00:00+00:00,68106.73,68275.2,67951.24,68172.8
BTC,BTCUSDT,2026-03-03T08:00:00+00:00,68172.79,68311.83,66905.0,67003.3
BTC,BTCUSDT,2026-03-03T09:00:00+00:00,67003.3,67184.71,66340.14,66647.98
BTC,BTCUSDT,2026-03-03T10:00:00+00:00,66647.98,67030.75,66440.46,66860.3
BTC,BTCUSDT,2026-03-03T11:00:00+00:00,66860.3,67166.5,66779.37,67026.61
BTC,BTCUSDT,2026-03-03T12:00:00+00:00,67026.6,67973.2,67025.93,67478.12
ETH,ETHUSDT,2026-03-02T14:00:00+00:00,1927.71,1985.48,1921.7,1979.75
ETH,ETHUSDT,2026-03-02T15:00:00+00:00,1979.75,2065.48,1974.36,2047.33
ETH,ETHUSDT,2026-03-02T16:00:00+00:00,2047.33,2090.0,2043.36,2064.33
ETH,ETHUSDT,2026-03-02T17:00:00+00:00,2064.33,2066.0,2025.58,2041.01
ETH,ETHUSDT,2026-03-02T18:00:00+00:00,2041.01,2041.12,2024.24,2029.4
ETH,ETHUSDT,2026-03-02T19:00:00+00:00,2029.4,2049.39,2017.15,2043.57
ETH,ETHUSDT,2026-03-02T20:00:00+00:00,2043.56,2057.7,2024.98,2035.5
ETH,ETHUSDT,2026-03-02T21:00:00+00:00,2035.5,2047.87,2029.35,2043.01
ETH,ETHUSDT,2026-03-02T22:00:00+00:00,2043.01,2058.59,2041.41,2053.82
ETH,ETHUSDT,2026-03-02T23:00:00+00:00,2053.82,2055.75,2024.32,2027.35
ETH,ETHUSDT,2026-03-03T00:00:00+00:00,2027.34,2038.94,2018.76,2035.46
ETH,ETHUSDT,2026-03-03T01:00:00+00:00,2035.46,2041.48,2019.53,2020.01
ETH,ETHUSDT,2026-03-03T02:00:00+00:00,2020.01,2022.89,1998.0,2013.67
ETH,ETHUSDT,2026-03-03T03:00:00+00:00,2013.68,2015.88,2005.33,2008.88
ETH,ETHUSDT,2026-03-03T04:00:00+00:00,2008.88,2013.66,1998.49,1999.82
ETH,ETHUSDT,2026-03-03T05:00:00+00:00,1999.81,2019.4,1987.5,1993.36
ETH,ETHUSDT,2026-03-03T06:00:00+00:00,1993.35,2001.86,1987.82,1999.27
ETH,ETHUSDT,2026-03-03T07:00:00+00:00,1999.28,2003.49,1993.43,1996.33
ETH,ETHUSDT,2026-03-03T08:00:00+00:00,1996.32,2000.53,1947.93,1953.1
ETH,ETHUSDT,2026-03-03T09:00:00+00:00,1953.1,1968.89,1939.1,1951.58
ETH,ETHUSDT,2026-03-03T10:00:00+00:00,1951.57,1964.08,1945.24,1958.05
ETH,ETHUSDT,2026-03-03T11:00:00+00:00,1958.05,1966.97,1952.11,1961.28
ETH,ETHUSDT,2026-03-03T12:00:00+00:00,1961.28,1990.07,1960.85,1973.0
