asset,protocol,chain,total_apy_pct,base_apy_pct,rewards_apy_pct,tvl_usd,source
USD1,dolomite,Ethereum,7.84807,1.52811,6.31996,127788852.0,DefiLlama API
RWAUSDI,multipli.fi,Base,3.888,,,123817261.0,DefiLlama API
SENPYUSDPRIMEV2,morpho-blue,Ethereum,4.36922,3.71971,0.64951,122728059.0,DefiLlama API
AUSD,accountable,Monad,6.84364,6.5475,0.29614,113848301.0,DefiLlama API
STEAKEURCV,morpho-blue,Ethereum,3.5,3.5,0.0,103702799.0,DefiLlama API
SAVUSD,avant-avusd,Avalanche,8.20094,8.20094,,98134968.0,DefiLlama API
STEAKUSDC,morpho-blue,Ethereum,4.10116,4.10116,0.0,95369625.0,DefiLlama API
USYC,circle-usyc,Ethereum,3.369,3.369,,91571935.0,DefiLlama API
USDT,justlend-v1,Tron,1.70172,1.70172,0.0,89948367.0,DefiLlama API
STEAKUSDT,morpho-blue,Ethereum,3.02941,3.02941,0.0,88545389.0,DefiLlama API
ETHENAUSDC,morpho-blue,Base,3.24298,3.24298,0.0,79810191.0,DefiLlama API
MSUSD,mainstreet,Ethereum,0.27164,0.27164,0.0,74222719.0,DefiLlama API
USDC,midas-rwa,Ethereum,10.31,10.31,,73762183.0,DefiLlama API
GTUSDCP,morpho-blue,Ethereum,4.33904,4.33904,0.0,73363300.0,DefiLlama API
JUPUSD,jupiter-lend,Solana,5.208,3.70687,1.50112,71343714.0,DefiLlama API
SUSDF,falcon-finance,Ethereum,4.6607,4.6607,,69077048.0,DefiLlama API
USD3,3jane-lending,Ethereum,6.23327,6.23327,,66762691.0,DefiLlama API
SDAI,sdai,Gnosis,4.10623,4.10623,,65524618.0,DefiLlama API
SKYMONEYUSDTSAVINGS,morpho-blue,Ethereum,3.38429,2.56774,0.81655,63156037.0,DefiLlama API
USDT,venus-core-pool,BSC,2.70502,2.70502,0.0,59839177.0,DefiLlama API
STUSDT,stusdt,Tron,3.4948,,,58639467.0,DefiLlama API
GTUSDA,gauntlet,Base,4.71613,4.71613,,52953635.0,DefiLlama API
USDC,accountable,Monad,17.93748,17.6,0.33748,52552898.0,DefiLlama API
STCUSD,cap,Ethereum,6.28183,,,52114378.0,DefiLlama API
FXUSDSTABILITYPOOLV20,fx-protocol,Ethereum,9.07,,,51991143.0,DefiLlama API
USDC,centrifuge-protocol,Base,3.38274,3.38274,,50173396.0,DefiLlama API
U,lista-lending,BSC,1.11856,1.11856,0.0,49904754.0,DefiLlama API
USDT0,fluid-lending,Plasma,6.62,6.12,0.5,45891073.0,DefiLlama API
PUFETH,puffer-stake,Ethereum,1.56449,1.54855,0.01594,45619497.0,DefiLlama API
SUSDU,unitas,BSC,9.95751,9.95751,,41668122.0,DefiLlama API
SIUSD,infinifi,Ethereum,5.5665,5.5665,,39736356.0,DefiLlama API
USDC,fluid-lite,Ethereum,7.68,,,39008264.0,DefiLlama API
BBQUSDC,morpho-blue,Ethereum,5.58838,5.58838,0.0,38786765.0,DefiLlama API
USDC,fluid-lending,Arbitrum,5.31,5.31,,36800017.0,DefiLlama API
USDC,goldfinch,Ethereum,9.99874,9.99874,,36721819.0,DefiLlama API
XUSDC,multipli.fi,Ethereum,3.81,,,36415767.0,DefiLlama API
SFRXUSD,frax,Ethereum,3.84945,3.84945,,36361158.0,DefiLlama API
WSRUSD,reservoir-protocol,Ethereum,5.00351,,,36290070.0,DefiLlama API
VUSD,curvance,Monad,0.78844,0.0,0.78844,36008302.0,DefiLlama API
LIQUIDUSD,ether.fi-liquid,Ethereum,4.62961,4.62961,,34532064.0,DefiLlama API
YUSD,aegis-yusd,Ethereum,6.01,,,34130211.0,DefiLlama API
ARMUSDCS,morpho-blue,Ethereum,5.54126,5.50417,0.0371,34081338.0,DefiLlama API
SKYMONEYUSDSFLAGSHIP,morpho-blue,Ethereum,4.97059,0.71671,4.25388,33496363.0,DefiLlama API
USCC,bitwise-uscc,Ethereum,3.47376,3.47376,,33406346.0,DefiLlama API
PLASMAUSD,veda,Plasma,4.07787,4.07787,,33117040.0,DefiLlama API
GTUSDC,morpho-blue,Ethereum,4.29903,4.29903,0.0,31236172.0,DefiLlama API
GUSDTQ,morpho-blue,Ethereum,3.0829,3.0829,0.0,30585011.0,DefiLlama API
