asset,daily_rate_pct,annual_rate_pct,borrow_limit,source,updated_at_utc
BTC,0.001056,0.38544,100.0,taoli,2026-07-15T12:02:28.159615+00:00
ETH,0.0065450000000000005,2.388925,2000.0,taoli,2026-07-15T12:02:28.159662+00:00
USDC,0.012108,4.419420000000001,500000.0,taoli,2026-07-15T12:02:28.159297+00:00
USDT,0.010317999999999999,3.76607,500000.0,taoli,2026-07-15T12:02:28.159151+00:00
