ticker,symbol,pool,product_group,market_region,source_list_type,listing_asset,trading_pair,chain_id,contract_address,price_usd,change_24h_pct,rsi14,sma6,sma24,range_24h_pct,onchain_volume_24h_raw,buy_volume_24h_raw,sell_volume_24h_raw,level_status,level_method,support_24h,resistance_24h,atr14_1h,long_trigger,long_invalidation,short_trigger,short_invalidation,flow_unit_status,flow_anomaly_reason,onchain_volume_24h_usd,buy_volume_24h_usd,sell_volume_24h_usd,net_buy_24h_usd,liquidity_usd,holders,top10_holders_pct,smart_money_holders,smart_money_holding_pct,smart_signal_source,smart_signal_coverage,smart_signal_direction,smart_signal_count,smart_signal_value_usd,smart_signal_time_ms,smart_signal_status,stock_price_usd,shares_multiplier,shares_multiplier_source,reference_price_usd,premium_pct,premium_status,market_status,reason_code,reason_msg
SPCX,SPCXB,binance_bstocks_special,binance_bstocks,US_or_synthetic,3,SPCXB,SPCXBUSDT,56,0xbe9d156892e55e7154bcd3cb0fea677f9d3103e1,116.47,5.098,52.437962734360596,115.85494927307097,115.27987063988941,8.840257707935063,60388257.0,12706742.295279823,12387134.405563207,computed,24h_high_low_plus_0.25_atr14_buffer,107.02306322991227,117.93720597096157,1.320000791977156,118.26720616895587,117.60720577296728,106.69306303191797,107.35306342790656,raw_unit_unverified,,,,,,,,96.43711762192001,149,0.01156,Binance Web3 Smart Money,no_matching_signal,,,,,,,1.0,dynamic.tokenInfo.sharesMultiplier,116.47,,unavailable_reference_frozen,,TRADING,
AXTI,AXTIB,binance_bstocks_special,binance_bstocks,US_or_synthetic,3,AXTIB,AXTIBUSDT,56,0x9bdc8b470dbf89dbcb123587c6f5e49cca3463be,43.22,-3.505,21.744649247373374,45.18292736390739,,,1993187.0,690.7806338246771,7.775308899785031,computed,24h_high_low_plus_0.25_atr14_buffer,42.1659400507879,56.18816884204471,1.6306961818731385,56.595842887512994,55.78049479657643,41.75826600531962,42.573614096256186,raw_unit_unverified,,,,,,,,100.0,,,Binance Web3 Smart Money,no_matching_signal,,,,,,,1.0,dynamic.tokenInfo.sharesMultiplier,43.22,,unavailable_reference_frozen,,TRADING,
CRWV,CRWVB,binance_bstocks_special,binance_bstocks,US_or_synthetic,3,CRWVB,CRWVBUSDT,56,0x33e7317e17838fee56b10fe8d0b9ca6ca3090c95,67.71,-2.799,,70.79399052228185,,,10646262.0,44.94724147665556,9.664428067816607,insufficient_history,,,,,,,,,raw_unit_unverified,,,,,,,,100.0,,,Binance Web3 Smart Money,no_matching_signal,,,,,,,1.0,dynamic.tokenInfo.sharesMultiplier,67.71,,unavailable_reference_frozen,,TRADING,
INTW,INTWB,binance_bstocks_special,binance_bstocks,US_or_synthetic,3,INTWB,INTWBUSDT,56,0x0735d9904b7e34e6fe39b0f66e00c111b3f2b681,18.47,0.819,37.42790126338698,19.396256444897173,21.887695825009374,61.406802400228486,10871237.0,234.70589382640543,186.5088737472947,computed,24h_high_low_plus_0.25_atr14_buffer,17.124826414132553,29.456214439646885,0.5980317301975379,29.60572237219627,29.306706507097502,16.97531848158317,17.274334346681936,raw_unit_unverified,,,,,,,,99.9999304002657,,,Binance Web3 Smart Money,no_matching_signal,,,,,,,1.0,dynamic.tokenInfo.sharesMultiplier,18.47,,unavailable_reference_frozen,,TRADING,
INTC,INTCB,binance_bstocks_special,binance_bstocks,US_or_synthetic,3,INTCB,INTCBUSDT,56,0xe614e2fc6c787035ff51f452e8e826bfd32d5283,87.67,0.654,60.7791424350815,87.11062695250872,86.28204881664612,6.012172724501563,202248976.0,8135.883754260235,8186.480838774697,computed,24h_high_low_plus_0.25_atr14_buffer,82.04401664615786,89.07939647493481,1.5077060125189274,89.45632297806455,88.70246997180507,81.66709014302812,82.4209431492876,raw_unit_unverified,,,,,,,,99.63339440512055,4,3.3e-05,Binance Web3 Smart Money,no_matching_signal,,,,,,,1.0,dynamic.tokenInfo.sharesMultiplier,87.67,,unavailable_reference_frozen,,TRADING,
BABA,BABAB,binance_bstocks_special,binance_bstocks,US_or_synthetic,3,BABAB,BABABUSDT,56,0x4ef9d3062c7f6eba4aae4990c5036598c6eff4ec,115.5,0.121,77.8960955426179,114.3214931967628,114.00628509188238,4.640969754970503,8695373.0,16.978708126035052,0.0,computed,24h_high_low_plus_0.25_atr14_buffer,111.95868034833896,117.15464884136948,0.6826579651983897,117.32531333266908,116.98398435006987,111.78801585703935,112.12934483963856,raw_unit_unverified,,,,,,,,99.96536546597494,,,Binance Web3 Smart Money,no_matching_signal,,,,,,,1.0,dynamic.tokenInfo.sharesMultiplier,115.5,,unavailable_reference_frozen,,TRADING,
