asset,daily_rate_pct,annual_rate_pct,borrow_limit,source,updated_at_utc
BTC,0.0010869999999999999,0.3967549999999999,60.0,taoli,2026-04-12T12:01:51.240793+00:00
ETH,0.007103,2.5925949999999998,400.0,taoli,2026-04-12T12:01:51.240870+00:00
USDC,0.007011000000000001,2.559015,100000.0,taoli,2026-04-12T12:01:51.240276+00:00
USDT,0.008208,2.99592,100000.0,taoli,2026-04-12T12:01:51.240050+00:00
