ticker,symbol,pool,product_group,market_region,source_list_type,listing_asset,trading_pair,chain_id,contract_address,price_usd,change_24h_pct,rsi14,sma6,sma24,range_24h_pct,onchain_volume_24h_raw,buy_volume_24h_raw,sell_volume_24h_raw,level_status,level_method,support_24h,resistance_24h,atr14_1h,long_trigger,long_invalidation,short_trigger,short_invalidation,flow_unit_status,flow_anomaly_reason,onchain_volume_24h_usd,buy_volume_24h_usd,sell_volume_24h_usd,net_buy_24h_usd,liquidity_usd,holders,top10_holders_pct,smart_money_holders,smart_money_holding_pct,smart_signal_source,smart_signal_coverage,smart_signal_direction,smart_signal_count,smart_signal_value_usd,smart_signal_time_ms,smart_signal_status,stock_price_usd,shares_multiplier,shares_multiplier_source,reference_price_usd,premium_pct,premium_status,market_status,reason_code,reason_msg
INTW,INTWB,binance_bstocks_special,binance_bstocks,US_or_synthetic,3,INTWB,INTWBUSDT,56,0x0735d9904b7e34e6fe39b0f66e00c111b3f2b681,22.8,-9.308,37.06794628066803,25.05126903686593,25.295675598767833,10.284909680404475,8453792.0,10310.287896903734,8566.46333667927,computed,24h_high_low_plus_0.25_atr14_buffer,24.016560156895085,26.48664167737175,0.24818334419904428,26.548687513421513,26.424595841321988,23.954514320845323,24.078605992944848,raw_unit_unverified,,,,,,,,99.97031607297139,,,Binance Web3 Smart Money,no_matching_signal,,,,,,,1.0,dynamic.tokenInfo.sharesMultiplier,22.8,,unavailable_reference_frozen,,TRADING,
INTC,INTCB,binance_bstocks_special,binance_bstocks,US_or_synthetic,3,INTCB,INTCBUSDT,56,0xe614e2fc6c787035ff51f452e8e826bfd32d5283,99.01,-4.605,23.869003179096893,99.19106025049429,102.10213676454104,7.142079722530381,309493860.0,51093.69723551069,46178.01350071701,computed,24h_high_low_plus_0.25_atr14_buffer,98.05977100850124,105.82033114668873,0.8871262202182929,106.0421127017433,105.59854959163415,97.83798945344667,98.28155256355582,raw_unit_unverified,,,,,,,,95.71912372298618,2,6e-06,Binance Web3 Smart Money,no_matching_signal,,,,,,,1.0,dynamic.tokenInfo.sharesMultiplier,99.01,,unavailable_reference_frozen,,TRADING,
AXTI,AXTIB,binance_bstocks_special,binance_bstocks,US_or_synthetic,3,AXTIB,AXTIBUSDT,56,0x9bdc8b470dbf89dbcb123587c6f5e49cca3463be,88.5,4.4,66.07662245697355,92.88866177687187,89.64820535126312,21.22488938473428,46884014.0,81646.67720542767,89259.10405286016,computed,24h_high_low_plus_0.25_atr14_buffer,80.82451751527265,97.97943195363445,2.038655122296935,98.48909573420868,97.46976817306022,80.31485373469842,81.33418129584688,raw_unit_unverified,,,,,,,,99.98721992465953,,,Binance Web3 Smart Money,no_matching_signal,,,,,,,1.0,dynamic.tokenInfo.sharesMultiplier,88.5,,unavailable_reference_frozen,,TRADING,
CRWV,CRWVB,binance_bstocks_special,binance_bstocks,US_or_synthetic,3,CRWVB,CRWVBUSDT,56,0x33e7317e17838fee56b10fe8d0b9ca6ca3090c95,103.02,-2.949,15.864003027723825,105.1253799641943,106.8997553600773,13.888454792329718,72788209.0,2413.428036583403,793.9256091501758,computed,24h_high_low_plus_0.25_atr14_buffer,101.83988406419,115.98387032300603,1.4268353667783578,116.34057916470061,115.62716148131145,101.48317522249542,102.19659290588459,raw_unit_unverified,,,,,,,,99.99812470486995,,,Binance Web3 Smart Money,no_matching_signal,,,,,,,1.0,dynamic.tokenInfo.sharesMultiplier,103.02,,unavailable_reference_frozen,,TRADING,
SPCX,SPCXB,binance_bstocks_special,binance_bstocks,US_or_synthetic,3,SPCXB,SPCXBUSDT,56,0xbe9d156892e55e7154bcd3cb0fea677f9d3103e1,142.7,1.929,24.391043815479748,143.3046692580587,145.30614079438666,4.68727562410669,356431029.0,12353956.755519753,12029833.711645784,computed,24h_high_low_plus_0.25_atr14_buffer,139.23535862186017,149.67307842994325,1.353328017000022,150.01141043419324,149.33474642569325,138.89702661761018,139.57369062611016,raw_unit_unverified,,,,,,,,84.24481970928694,308,0.132723,Binance Web3 Smart Money,no_matching_signal,,,,,,,1.0,dynamic.tokenInfo.sharesMultiplier,142.7,,unavailable_reference_frozen,,TRADING,
BABA,BABAB,binance_bstocks_special,binance_bstocks,US_or_synthetic,3,BABAB,BABABUSDT,56,0x4ef9d3062c7f6eba4aae4990c5036598c6eff4ec,128.64,1.812,65.35549581633947,128.5466397642904,126.20744233178903,5.248001774168531,62656134.0,3426110.0436211,3640754.9985373495,computed,24h_high_low_plus_0.25_atr14_buffer,123.1618052366139,131.09775725261179,1.7005042241252692,131.52288330864312,130.67263119658045,122.73667918058258,123.58693129264522,raw_unit_unverified,,,,,,,,90.1142876487755,61,0.080764,Binance Web3 Smart Money,no_matching_signal,,,,,,,1.0,dynamic.tokenInfo.sharesMultiplier,128.64,,unavailable_reference_frozen,,TRADING,
