exchange,asset,spot_price_usd,mark_price_usd,index_price_usd,basis_pct,funding_rate_pct,funding_interval_hours,annual_funding_pct,open_interest_contracts,quote_ccy
Binance,BTC,76118.01,76090.4,76109.96326087,-0.02570394207517462,0.005352,8.0,5.8604400000000005,95488.45,USDT
Binance,ETH,2261.02,2260.22522481,2261.18418605,-0.042409691608324515,-0.008019,8.0,-8.780804999999999,2012226.889,USDT
OKX,BTC,76116.7,76071.0,,,-0.00101051128639,8.0,-1.1065098585970499,30864.995400000156,USDT
OKX,ETH,2260.5,2259.32,,,-0.00907683217533,8.0,-9.93913123198635,697795.5120000012,USDT
