asset,daily_rate_pct,annual_rate_pct,borrow_limit,source,updated_at_utc
BTC,0.0011430000000000001,0.4171950000000001,60.0,taoli,2026-04-30T12:02:51.033120+00:00
ETH,0.006137,2.240005,400.0,taoli,2026-04-30T12:02:51.033200+00:00
USDC,0.008073,2.9466449999999997,100000.0,taoli,2026-04-30T12:02:51.032617+00:00
USDT,0.008208,2.99592,100000.0,taoli,2026-04-30T12:02:51.032382+00:00
