ticker,symbol,chain_id,contract_address,price_usd,change_24h_pct,rsi14,sma6,sma24,range_24h_pct,onchain_volume_24h_usd,buy_volume_24h_usd,sell_volume_24h_usd,net_buy_24h_usd,liquidity_usd,holders,top10_holders_pct,smart_money_holders,smart_money_holding_pct,smart_signal_direction,smart_signal_count,smart_signal_value_usd,smart_signal_time_ms,smart_signal_status,stock_price_usd,reference_price_usd,premium_pct,market_status,reason_code,reason_msg
HOOD,HOODon,56,0x19601179a60f55ff6636f5d1a8b6671053bd60a8,94.988571,-4.8337850815982675,25.110085925169514,98.2876515,100.81540866666666,8.694500370880576,1064594645.763853,100445.95731459858,372.87259781373785,100073.08471678484,,613,93.2222253263346,0,0.0,,,,,,94.97,94.988571,0.019554596188253726,regular,TRADING,
RIOT,RIOTon,56,0xc4a88a72b848255fd24da3c1ad6755d980535fb1,23.281111,-4.311093300452117,39.63702772509586,23.591855166666665,23.839361791666665,5.461270670147944,132324617.481738,0.0,0.0,0.0,,208,88.778452552394,,,,,,,,23.25,23.281111,0.13381075268816822,regular,TRADING,
AAPL,AAPLon,56,0x390a684ef9cade28a7ad0dfa61ab1eb3842618c4,333.84457114250523,3.752158114197737,87.94455274097798,327.03438285710143,323.2509392801783,3.8374249655208637,5487501617.271833,2608.3872096442506,17801.14990887545,-15192.7626992312,,9996,84.45996577792044,22,0.010169,,,,,,333.204444,332.92199999999997,-0.08476597629053506,regular,TRADING,
TSLA,TSLAon,56,0x2494b603319d4d9f9715c9f4496d9e0364b59d93,310.283333,-3.237039889434443,21.297743416438422,317.8769,321.49469987500004,4.246132542151071,9667450319.200266,832830.2326383828,175733.3163560322,657096.9162823507,,12087,71.28139650907532,12,0.00141,,,,,,310.642,310.283333,-0.11545991849136739,regular,TRADING,
PLTR,PLTRon,56,0x9351abd19f42101dd36025e495b98e910b255d78,123.595,1.8374325382111811,56.894129043614754,123.91221033333333,123.23570066666667,2.4707417766634654,1029630545.9278553,119.93817893300779,49978.185358153896,-49858.24717922089,,884,92.96533687112122,0,0.0,,,,,,123.6875,123.595,-0.07478524507327222,regular,TRADING,
